feature	lfc_(Intercept)	lfc_regionCh	lfc_mol_typeRNA	lfc_region:mol_type	se_(Intercept)	se_regionCh	se_mol_typeRNA	se_region:mol_type	W_(Intercept)	W_regionCh	W_mol_typeRNA	W_region:mol_type	p_(Intercept)	p_regionCh	p_mol_typeRNA	p_region:mol_type	q_(Intercept)	q_regionCh	q_mol_typeRNA	q_region:mol_type	diff_(Intercept)	diff_regionCh	diff_mol_typeRNA	diff_regionCh:mol_typeRNA	passed_ss_(Intercept)	passed_ss_regionCh	passed_ss_mol_typeRNA	passed_ss_region:mol_type
COG0701	-0.30181922462899236	0.3461269204317964	-1.162372801378893	0.18596002552250462	0.1632581805140587	0.20767434537712748	0.2980509916803375	0.3582970376590651	-1.8487234371878947	1.6666811675907542	-3.8999125445807903	0.5190107814942458	0.06912043823343633	0.10273931817133516	2.7477822391801964e-4	0.6061166199182897	0.16395801079654546	0.2819899412648278	8.578557265619273e-4	0.7733945915670873	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0702	-0.11320217815195431	-0.4744130925127197	0.6240794762260653	0.16393170451101446	0.22043672832791508	0.2847990097405619	0.3305378088554505	0.4262713123471822	-0.5135359203097868	-1.6657820999619593	1.888072890623491	0.3845712806905902	0.609066530723676	0.10065140889059902	0.06388990906487378	0.7019398994233668	0.7539541897356362	0.2775168588076152	0.10135344143919572	0.8402007887037269	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0703	0.004424030456419346	-0.21406977864364876	-0.47327788542175864	0.22305557627220998	0.1869747901516008	0.23644134850699822	0.29823843287005763	0.3733988287252393	0.023661106680918337	-0.9053821592347783	-1.586911119627448	0.5973654953169191	0.9811904258102417	0.36898703253426557	0.117971291337994	0.5526585038020501	0.9893579376788065	0.7057362506471164	0.17244878226961793	0.7362027136424669	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0704	-0.2998389013500213	0.09368188991731025	0.6805545262470026	-0.46181134949846986	0.17906935368784138	0.22743048169432395	0.2685854749158692	0.3453386950830407	-1.6744289024056493	0.4119143978388201	2.5338470982475028	-1.3372707897312868	0.09821926191520469	0.6818224208922812	0.014037502492002878	0.18644458785101278	0.21321911457577886	0.9549247127350695	0.027724067421705686	0.3755762928218296	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0705	0.05639424552906226	0.10360225093132419	-0.29469182139848654	-0.043568361199959646	0.187214500942924	0.2365050711773765	0.27795047838717163	0.3566260911778443	0.3012279777743026	0.4380550929228215	-1.0602313876502671	-0.12216818196353653	0.764067536992229	0.6629532911534911	0.2938343604238062	0.9032326360562273	0.8548711297505419	0.9456035574411833	0.37571923496837145	0.957510909984927	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0706	0.08228976215435774	-0.21445827894431835	0.39418230661560033	-0.5241107868550328	0.21099550818164178	0.2716982890432255	0.3098359237552676	0.4039898036958453	0.3900071753352974	-0.7893250991735151	1.2722291909796621	-1.2973366705304865	0.6976084635905098	0.43284111217844146	0.20840295689799596	0.19966027050496377	0.8138188421810532	0.7695423687164659	0.28362301929823314	0.39262198215099475	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0707	-0.03417547634162997	-0.061711375707183005	-0.32042559284979616	-0.3627748982693991	0.17954244763241708	0.23104248383182702	0.2971740170584282	0.3700450413436843	-0.1903476130146031	-0.26709968956229696	-1.0782422905660571	-0.9803533563160681	0.8495956608890821	0.7901891095974102	0.2846807106391681	0.3303366727556257	0.9061436530023554	0.9781407214901638	0.36685450441941025	0.5397677467598668	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0708	0.2318337544615325	-0.22752070823363063	-0.4775823827648186	-0.06427339194018525	0.17406757540080256	0.22362290126900417	0.2740246843341158	0.3476108358877276	1.3318606519779421	-1.0174302673943831	-1.7428443861740088	-0.18490042686973215	0.18710687237401233	0.3123555191473461	0.08563014117179296	0.8538269827960885	0.340654496095772	0.6306110869896976	0.13157851774244764	0.9291352721524085	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0711	-0.7951163447387899	-0.11054751475324566	2.4777560891075683	-1.269353802394195	0.1484135671556123	0.18881068110971583	0.22615797232875823	0.28928672982700027	-5.357437059006249	-0.5854939673090195	10.95586444994182	-4.387874283598477	8.498581343602147e-7	0.5599277175619601	2.247816546679956e-17	3.5919819784783005e-5	1.860472566424711e-5	0.8781208756909532	1.0748112277151265e-15	0.001019786133577355	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
COG0712	-0.35411699423955884	-0.015827465346960362	1.3620456117015802	-1.0715125226936428	0.1590577325914617	0.20326214263296805	0.24138479535731838	0.30955393091089667	-2.2263425265158596	-0.07786725625312399	5.642632170287959	-3.461472834606231	0.02891489985983147	0.9381356374980246	2.6632522867379923e-7	8.797142199941298e-4	0.08515133394702395	0.9933522455325821	1.746978124549795e-6	0.010312520888576347	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
COG0713	-0.46448617392825853	0.11091617765416299	0.669010204746015	-0.5510508074931154	0.18084422363216202	0.2328060716673042	0.2994422535695404	0.37285679932071286	-2.568432458606063	0.4764316362533268	2.234187716566355	-1.4779154047801846	0.012383519199258054	0.6352721752807313	0.028713432078265745	0.14398079389552065	0.0472707024896048	0.9239701686621736	0.05104922317632961	0.3198204187141333	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0714	0.10290764373604584	0.06842099841594802	-0.8081853366347759	0.3148147298259437	0.17694985041944103	0.21769493562984046	0.26621157959243125	0.3358619832721432	0.5815638922107822	0.31429761201375983	-3.0358759670488564	0.9373336236475883	0.5627034985894375	0.7545309973304584	0.003811203914746923	0.3532656314419035	0.712993205674343	0.9737093907311384	0.008832853970784644	0.5586438615737682	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0715	0.8036005726332397	-2.6330746256518176	-0.41760399882933374	1.7912881235530431	0.3509641936279944	0.4377042877499604	0.5904116762475123	0.730340993129251	2.2896938981901345	-6.015647320219919	-0.7073098579003472	2.452673669429415	0.02556295040032103	2.885631674604681e-7	0.48293272037175616	0.018074842552666736	0.07780214552325512	3.177692577428306e-6	0.5646645771656891	0.08129205177771154	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0718	-0.47052011920584136	-0.34821309216859825	1.9861462101745648	-1.0222841803500238	0.14655925001102948	0.18301751650533005	0.21928875837768647	0.28010090826149875	-3.2104430062956233	-1.9026216660439559	9.057218549953099	-3.6496996268060364	0.001938986685955836	0.06175571759307838	1.4991105632534801e-12	5.814918945643489e-4	0.011783072937731618	0.18764237268666123	2.8373790556578888e-11	0.0074934097334994464	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
COG0719	-0.38538281278412	0.014456326450416935	1.235618829902379	-0.6728337591252455	0.1791185537778916	0.22985170685912887	0.26696005842145143	0.34491931165873296	-2.1515516101252006	0.06289414443755645	4.628478272025623	-1.9506990080942603	0.034527291562646195	0.950050645065097	2.2406940629026023e-5	0.05612243206436428	0.09787221336868665	0.9951206920945946	9.108145665087313e-5	0.17734688532339113	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0720	0.501577098952669	-2.450605656413867	1.0960027686589677	0.7278604909820966	0.3246704088908279	0.3581115404471886	0.48890818662784563	0.5985846597366137	1.5448808552224016	-6.843135111908695	2.241735357753867	1.2159691685088727	0.12811565921682755	2.1519488157521634e-8	0.030247761065544065	0.2307344330979912	0.25865128088552847	6.409985242986362e-7	0.05335939986028501	0.4313214659866769	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0721	-0.22260539129187476	0.1070908053339059	1.039862925442597	-1.620180362359677	0.16159258138742022	0.20670244739127586	0.24910578298267524	0.3182740820727999	-1.3775718500230871	0.518091617614905	4.174382918741462	-5.090519315327372	0.17248769443441422	0.605939948827082	8.058740638058617e-5	2.6264006178845874e-6	0.3204602666537123	0.9114179528301392	2.899550839475744e-4	2.0748564881288242e-4	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
COG0723	0.22226435702235653	0.049495056956848194	0.29427589061211146	-1.3269781702322507	0.2560427096276835	0.33434254465688434	0.3795923332967449	0.4938130343433238	0.868075319721289	0.1480369691139427	0.7752419235033979	-2.687207663517582	0.38805058807530746	0.8827005719085523	0.44057108606344764	0.008824860974693911	0.569037507401692	0.9823427928793574	0.5249296153293668	0.05026574417247284	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0725	-0.09673729302374097	0.12925645242415182	-0.8311339314483923	0.19038204545893808	0.16323730516368265	0.19964779028793894	0.2620230424944384	0.3230871870913748	-0.5926175571615799	0.6474224044139617	-3.1719879424956816	0.5892590392484202	0.5554526531458375	0.5202386771143019	0.0025513628412283007	0.5583586671572242	0.7091994720660659	0.8424899075906298	0.006164662609723167	0.7391034326726545	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0726	0.3441196902406741	0.24452112865328415	-1.7775870069590267	0.6599031013937915	0.2272484491358116	0.2892519018657219	0.3493361942123841	0.44267559641984944	1.5142883991037324	0.8453570298970655	-5.088470752269994	1.4907148863203106	0.13428833764148485	0.4016522184600183	5.242086932842412e-6	0.14242084286022708	0.26725291291848624	0.7409158182150795	2.4154024616822177e-5	0.31713072484930466	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0728	0.22318731137424078	-0.09556367120979305	-1.8665598535580292	0.5306622587606655	0.16919378814983316	0.2157623315577515	0.2907191371423195	0.3568923246262261	1.3191223733142763	-0.44291174701277375	-6.420491859964031	1.4868973697218872	0.1916878707459929	0.6595932174009477	2.819497493487752e-8	0.14274598301834368	0.34656404094076526	0.9450241812584063	2.360841910445735e-7	0.3174656684753127	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0730	0.5037543990219194	-0.4962236209500407	-0.5260114688677165	-0.13120344818406723	0.22785639445766742	0.2963533932857109	0.34331036523825637	0.4448054316200377	2.2108416146096355	-1.6744320537326771	-1.532174737872147	-0.29496817902202244	0.030095104247648236	0.09821117293786728	0.12968684031169972	0.7688331686020506	0.08834055641030185	0.27202698357942817	0.18710984315133944	0.877493635270054	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0732	0.444557281956871	-1.2787185975639082	0.08377841897472044	-0.4985221622444449	0.2156029179771844	0.27981492236776107	0.3689638717073465	0.4598248748630515	2.0619260913895197	-4.569872781421167	0.2270640173712496	-1.0841565767683152	0.04321715506933355	2.239503859350675e-5	0.8210866013946899	0.28230041539944734	0.11331251192060471	1.3747224704189784e-4	0.8663846427027594	0.49179276584927695	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
COG0733	-0.27977440825554223	0.24118482772282046	-0.9311283115189981	0.570621488044453	0.22231263831836542	0.2732696685840246	0.37361858631948375	0.4520000323101256	-1.2584727992606881	0.882589088545922	-2.4921894831077385	1.2624368302100895	0.212596096481969	0.38153215336368007	0.015841031975393906	0.21253935757844514	0.3707169935774834	0.719132699856646	0.030652987326188208	0.4077972679197833	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0735	-0.3380324084420243	-0.19114229700168042	0.9201969227181203	0.1284585113966779	0.17569407572787293	0.22437195572704546	0.26107795380143706	0.3370088059774197	-1.9239829632365757	-0.8518992330494733	3.524606001079572	0.3811725661711193	0.05800664044769609	0.39747594839274203	8.471439916477745e-4	0.7045009585530086	0.14281580717271516	0.7364468202455846	0.0022770127704497133	0.8402095862361391	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
COG0736	-0.14610913470225906	0.09679449236735983	-1.5253673624045128	0.5434208141073549	0.19174200040547917	0.2452459202561161	0.3790262234293883	0.444465663547591	-0.7620090245917966	0.3946833947992899	-4.02443754050354	1.2226384593354944	0.44885477172543686	0.6946549886866138	1.6463234329553114e-4	0.22652073020930377	0.6176410035675964	0.9607823477067441	5.478699043369599e-4	0.4274020423575337	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0737	0.018796250174804033	0.22710730769535792	-0.2865122857493658	-0.13939222787082023	0.20244406328927633	0.2449932120368004	0.28515373474379435	0.3658818899756665	0.09284663560593377	0.9269942861161563	-1.0047642756872608	-0.3809760244763432	0.9262796293069047	0.3576937507834468	0.3194724290248843	0.7047217443169378	0.9568221071351029	0.6907547551010951	0.4028263541160564	0.8402095862361391	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0738	0.4444105859155354	0.26845863832167743	-2.5479472434063286	-0.21146381672223416	0.21244756573609264	0.2660756093622185	0.39461606316502673	0.46742764026650346	2.09186009910602	1.0089562097223832	-6.456775284235675	-0.45239904213124466	0.0403838333194635	0.31764462628794404	2.7688068016875707e-8	0.652811916357527	0.10911869748065865	0.6356688186235788	2.3291305364195904e-7	0.8058147092538224	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0739	0.46140084240971696	-0.22251469731657275	-0.8818015403659388	0.033934324268444116	0.1917499708360338	0.24757182505745812	0.29085071594908757	0.37502473554080074	2.4062629078794635	-0.898788451654101	-3.031801168130166	0.09048556282430133	0.018579711663639385	0.3716418953730608	0.0033364963278240266	0.9281425904203588	0.06228659795725602	0.7085764154174726	0.007842708703306929	0.9664384451540357	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0740	-0.44870626866021535	-0.02284649904084146	1.1292328730239327	-0.18490093211965258	0.1401317942813582	0.1775667091564868	0.21317410762916422	0.27266806732285187	-3.2020304240113977	-0.1286643152276207	5.2972327905241485	-0.678117294537175	0.001975679341727707	0.8979544528609749	1.0575728229408386e-6	0.4997041225526183	0.011913586152439596	0.9823427928793574	5.917018534055564e-6	0.6877470073182963	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0741	0.37292361322112016	-2.725005361826192	1.4016715706019545	1.7213158830022173	0.3479534636598558	0.4346420695036223	0.4809567041662966	0.6284184871741744	1.0717628998390258	-6.269538898842101	2.9143404353446947	2.7391235587967864	0.2872331034404197	4.4247629152341004e-8	0.005196236647288393	0.008366294342071045	0.46681802231774827	9.4585814317416e-7	0.011584738635733755	0.04872293852417657	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
COG0742	0.0771762214733649	-0.07553267550215721	0.03473872697146275	-0.6521279130061408	0.16369876043242396	0.20956045553177405	0.2547901185835571	0.3243519975322709	0.4714526931633292	-0.3604338199708903	0.13634252052074916	-2.0105561796062577	0.6387235035411425	0.7195635697673162	0.8919258163740547	0.04806680754152083	0.7742232194357945	0.961543327843353	0.9192451550491533	0.16324745664101561	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0743	-0.1675074236362679	-0.018942287002763868	-0.025312715734739193	0.25996673726977054	0.2159625079409271	0.2702118283578663	0.3217958544953333	0.409665926322404	-0.7756319614610454	-0.07010162033942074	-0.07866078876136137	0.6345822792818231	0.4404807305475086	0.9443903807616181	0.9376446239705678	0.5289523517260231	0.6124053618785198	0.9951206920945946	0.9528525065741174	0.7183157123215127	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0744	0.11156067567457705	0.0407002559511235	-0.7118225810259804	0.632102130734245	0.22190313035735948	0.2827126344249486	0.32747252375531305	0.4220550966202534	0.5027449387258142	0.14396334296806304	-2.1736864298204543	1.497676809961574	0.6166021368911121	0.8860036827659652	0.033970724105508554	0.1399057527253957	0.7569724393238609	0.9823427928793574	0.05896699512456204	0.31383796629881977	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0745	0.19270622988162944	-0.20229250131514592	0.5468242090029948	-1.082784574517743	0.147508516931339	0.1846329515123032	0.21973505043129382	0.28146015723404594	1.3064074799920107	-1.0956467935880123	2.4885616014818464	-3.847026112535573	0.19527823707779673	0.27749198979829726	0.015902292269588506	3.14741542809535e-4	0.35031133861050034	0.5819558253960406	0.030738792610470547	0.004887909258845514	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
COG0746	0.11341694890727098	0.2271221565821514	-0.914430192694827	-0.5063162804132073	0.17694284049872108	0.22751997542792013	0.2871806600247497	0.3611659580886878	0.6409807177707806	0.9982514992583815	-3.184163559677103	-1.4018936975474208	0.5236585077041089	0.3216454051311985	0.0021790507407504784	0.1654296171659399	0.6850162048224376	0.6401201545710707	0.005314543887172643	0.34830314529607503	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
COG0747	0.5040712429825547	-0.03527809399298636	-1.771839816608429	0.03235573802910193	0.1915798395560773	0.24566443378475067	0.3041488687719313	0.3850720726931693	2.631128850251532	-0.14360277330131055	-5.825567669419999	0.08402514833861616	0.010460201023649598	0.886305276203985	2.6351029187486984e-7	0.9333328527968259	0.041789199032936375	0.9823427928793574	1.7347760881762264e-6	0.9690661677324758	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0749	0.37634178985652833	0.0037178502141632383	-1.4759987782503088	0.592959694579078	0.19175761360414598	0.24420128236299643	0.2934015830101239	0.3744348004915079	1.9625911210671818	0.015224531903304209	-5.030643540186281	1.5836126711532152	0.053511244920090704	0.9879038271414109	5.2508749167004734e-6	0.11894732865307246	0.13462610061672553	0.999335670890484	2.4154024616822177e-5	0.2815186410136641	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0750	-0.19388750352785694	0.011287074854702064	-0.05129283697852421	0.45360428817995013	0.16294844287629068	0.2085423571081017	0.25113311007801437	0.32094083948195806	-1.1898702442652673	0.054123656274064284	-0.20424561684673961	1.4133579537964966	0.2379009401070721	0.9569825000187082	0.8387222562218892	0.1617433082895616	0.4055028219273452	0.9958087494848068	0.8788687079326256	0.34301098428765386	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0753	-0.640447917204681	-0.3907831023863397	2.801541228733859	-1.7275044526203296	0.2675591130199471	0.3351652697727152	0.37263153011734707	0.4869303874209261	-2.393668860596552	-1.1659415149169257	7.518261344797132	-3.5477441894111887	0.019115760704747277	0.2480908878876392	5.064215382187745e-10	7.987292120250638e-4	0.06375150602837089	0.5483955514499275	6.175623724453109e-9	0.009547966962168032	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
COG0755	-0.07752484438547534	0.06283281526101066	-0.14796321602813736	-0.7269793513634726	0.14155386256665747	0.1781126835659988	0.2253102894502582	0.28308981647390924	-0.5476702859236288	0.3527700217807805	-0.6567086500539214	-2.5680166118955894	0.5856880939633813	0.7255849825152969	0.5140634342247709	0.013021127834256479	0.7348292767618096	0.961543327843353	0.5968391437612834	0.06482024458861375	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0756	0.23213042142163784	-0.26337053759215756	-0.2481188025980365	-0.6186698797192942	0.2040473328469571	0.2523894794516758	0.3115187910018323	0.39235171881748304	1.1376302654038808	-1.0435083830131846	-0.796481014195311	-1.5768246959231278	0.2591580406965613	0.30113088058984727	0.4291822218760253	0.12071913164166373	0.43200932105105677	0.6168599887618404	0.5130421691768012	0.2826632244753905	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0757	-0.19266111811725736	-0.010166137652126402	0.10902107851226646	-0.4108106517882898	0.18033909930512843	0.22790339196321324	0.2876758968643384	0.36017879510399115	-1.0683269399681343	-0.04460722398448268	0.3789718905914401	-1.1405742297229913	0.28905304475649696	0.9645740526415223	0.7061048810996039	0.2589245974896535	0.4685186282984433	0.9960509246201181	0.7664232789474195	0.46295225195342715	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0758	0.310167179577259	-0.030142603652994107	-2.504023216724129	1.066647312511347	0.22276380066075555	0.27748737199440904	0.39424913738152134	0.4729208931122112	1.3923589858731538	-0.10862693835884336	-6.351372721713642	2.255445525977768	0.16851897577283398	0.9139002010090074	3.9275547917264954e-8	0.028143128819950562	0.315343953634644	0.9840303617647356	3.2291253649624623e-7	0.1105384104677844	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
COG0759	-0.20714130827821034	0.13184905135412936	0.431113254719842	-0.8377640617384194	0.1726991314306263	0.22060581300786566	0.2704167445778297	0.3428485876477899	-1.1994345690234092	0.5976680739116711	1.5942550280785648	-2.44353948629667	0.23429311774900416	0.5526084548901602	0.11710775877042393	0.018208462573255254	0.40010394262212456	0.8721891742126667	0.17160064329504862	0.08142667909012477	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0760	-0.42132437250536503	-0.3537795277765897	0.6924434594977369	1.0331661832921937	0.20099371757098647	0.24907043802583115	0.2872645684996962	0.37050211798328647	-2.09620667549752	-1.4203995085916183	2.4104729069588307	2.7885567535103815	0.039402203559237625	0.16041181264452561	0.019125787121196388	0.007165400543221279	0.1076598554393004	0.3955903993056062	0.036275109811287926	0.044587441051483094	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
COG0761	-0.48976962249213457	0.038906889043606535	0.9180580980019123	-0.052597322722388026	0.16017526200515445	0.20393536294612374	0.24188062072780298	0.31097106178441025	-3.057710762329665	0.19078049280685602	3.7955008352448223	-0.16913896238632214	0.0030786291942362827	0.8493256818284229	3.6580146380155355e-4	0.8663010753438611	0.01700264208488549	0.9810710514191001	0.0010888576681967307	0.9396293236509342	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
COG0762	-0.39323254520792045	0.03759686558421012	1.1978369415382422	-0.7121552128485907	0.16154877027653297	0.20664299228851596	0.24494224064003664	0.31429306602843454	-2.434141371270113	0.18194115932911575	4.890283270081476	-2.265895400900003	0.017243445048672822	0.8561070287601412	5.3868107026820766e-6	0.02626695586333825	0.059452257406904206	0.9823427928793574	2.465449633947943e-5	0.10535774570350023	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
COG0764	-0.09844052989140852	-1.3709448119649945	1.548351590576292	0.1782596373871875	0.31009602230150296	0.3628877297396468	0.42232830794406134	0.5387992525227837	-0.3174517659426662	-3.777875909302794	3.6662273436365904	0.3308461111490677	0.7518728188358379	4.0073948541450953e-4	6.020077674783776e-4	0.7421847929791361	0.8474874333464406	0.0020339207960842565	0.0016699971198598658	0.8565500607274247	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
COG0765	0.5462398167515596	-0.49742179146208454	-0.1272260697362398	-1.262180061468203	0.17550842553020465	0.22557593589224895	0.2698781576098113	0.34665828956529066	3.1123281694390954	-2.2051190411537887	-0.4714204026847652	-3.6409920070019854	0.0026497307814509355	0.030595899683615566	0.6387464480616778	5.04352961697929e-4	0.014988812990232697	0.10672150662772	0.7107178788291908	0.006811236709815629	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
COG0766	0.020331369839008708	0.04066809208620538	-0.010702620791294123	-0.23567669531085775	0.1756623042356922	0.22463773054057143	0.265965447262458	0.34092234862618026	0.11574122249773863	0.1810385636835856	-0.040240643668019944	-0.6912914224032761	0.9081629939646833	0.8569199361765168	0.9680389858139289	0.4921629655505272	0.9415876542995262	0.9823427928793574	0.9766389990138306	0.6816521669238254	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0768	0.5101150702317486	-0.19979594549662105	-1.3588131999025446	0.36817337048805393	0.20814093853969579	0.26601032855756507	0.322749069159453	0.4087642850876983	2.4508156531371728	-0.7510834131141073	-4.210122754006234	0.9006984805657965	0.016651499563626545	0.45544949102378296	8.661107228990479e-5	0.3714298215670163	0.05785042965030484	0.7909923954211975	3.0736780927882225e-4	0.5751692616510724	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
COG0769	0.45375982553201394	0.05784365453638164	-1.1214787158992	0.002937911144821765	0.2032995546331173	0.2625230471614992	0.3067704978745832	0.39618469280415425	2.2319764858850157	0.22033743384365534	-3.655758046061174	0.00741550897392712	0.028602761397567813	0.8263218449727365	5.500369229468661e-4	0.9941087020575704	0.08478175768251339	0.9781407214901638	0.001547085277081201	0.9985049815581014	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0770	0.32139489542657196	-0.08303042943626163	-0.8297996535223541	-0.2624351820051968	0.19286652148148795	0.24908268671486902	0.30828822155403285	0.3881986766954806	1.666411012952399	-0.3333448443620996	-2.6916359286756513	-0.6760331700230446	0.09997656028229591	0.7398427988077958	0.008835620313004179	0.5011853744260291	0.21600167661466313	0.9664806787818756	0.018389830594190828	0.6885047398427011	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0771	0.2756507610053248	-0.10163752751689865	-0.6185575015194306	0.04649782538250863	0.16509810029658314	0.2044919865758667	0.2455361112795456	0.31249126311086506	1.669618005962178	-0.49702450066027914	-2.5192119330064484	0.14879720130291202	0.09922531270693682	0.6210026749696217	0.014686437530260566	0.8822638747583422	0.21507675880372804	0.9211117227916756	0.02872471150967002	0.948121881801172	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0772	0.26837587944270896	-0.06292723201352703	-0.8714794993153115	0.04103691838414641	0.18284742571081772	0.22502331378868248	0.2746585189733166	0.34661633121875607	1.467758588338885	-0.2796476105254652	-3.1729563771512828	0.11839291657105228	0.14658122384236907	0.7808240420902226	0.002568874342992358	0.9062410550488136	0.2863850362597684	0.9781407214901638	0.00619873131635739	0.9579057574308867	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
COG0773	0.02217700754024431	-0.043797156513807715	0.041467742746081615	-0.36140319289913697	0.15993861750915042	0.19894511630390502	0.23750509695133495	0.30400134811514673	0.13865949253297452	-0.22014692960295623	0.17459727508323072	-1.1888210204983964	0.8900950948619624	0.8264943266885765	0.8620276019561979	0.23956089223987137	0.9304299602181846	0.9781407214901638	0.8945197902652264	0.4410153406280104	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
COG0775	0.4047826081836015	-0.21700332925763002	-0.5967050458752278	0.05558221286263352	0.20141929610883236	0.26001999777148965	0.30093872648030257	0.38894534134524944	2.0096515875265815	-0.8345639993749117	-1.9828124244896215	0.14290494564195247	0.047971841295057965	0.407112128648108	0.05218177307068443	0.8868689762440669	0.1238136869788641	0.7462604182266863	0.08541827177426452	0.9481654877135336	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
COG0776	-0.31901172104501385	-0.47070973017196505	2.069554638551722	-1.4111704173106874	0.166810094033191	0.20676637935717723	0.24167575776593964	0.31092213503399674	-1.9124245621583222	-2.276529345028771	8.563352227309712	-4.538661800828003	0.05955730624417476	0.02629997948610028	1.0775975817492358e-11	3.129096050083466e-5	0.146039980358523	0.09519335204431116	1.7175393035424225e-10	9.867511319809356e-4	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
