feature	lfc_(Intercept)	lfc_regionCh	lfc_mol_typeRNA	lfc_region:mol_type	se_(Intercept)	se_regionCh	se_mol_typeRNA	se_region:mol_type	W_(Intercept)	W_regionCh	W_mol_typeRNA	W_region:mol_type	p_(Intercept)	p_regionCh	p_mol_typeRNA	p_region:mol_type	q_(Intercept)	q_regionCh	q_mol_typeRNA	q_region:mol_type	diff_(Intercept)	diff_regionCh	diff_mol_typeRNA	diff_regionCh:mol_typeRNA	passed_ss_(Intercept)	passed_ss_regionCh	passed_ss_mol_typeRNA	passed_ss_region:mol_type
3NVF6	-0.17859451544155508	0.32586254123783165	0.402953514932627	0.06285651397943626	0.22363886740296096	0.2515094318169806	0.2924126837781068	0.36521297257809077	-0.798584421015497	1.2956275193486844	1.378030219914819	0.17210920394125956	0.4278851371374398	0.20127823764298744	0.17534180524782939	0.8641667361692176	0.5984729254751122	0.7935082275519881	0.25320494677547356	0.9361344976695367	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
3NVF8	-0.24593575459493974	-0.12198843671081433	0.39465358849038645	0.43567993175801295	0.1477661589150732	0.18335720267419467	0.26710072916636873	0.3077974512097052	-1.6643577690632694	-0.6653048526682325	1.4775459045810728	1.415476086776236	0.10134370302130499	0.5084480844673904	0.14484790102582462	0.16218607301358495	0.2269830487536778	0.9240039880003839	0.21666324691257802	0.36038981532979253	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVFB	0.2768016166847755	0.07474547633958079	-0.4504255886937513	0.004223854096809093	0.13955695532578888	0.15748755761063452	0.20962942925504305	0.2460914226550491	1.9834311807576746	0.4746119469601421	-2.1486753567684747	0.01716375991994547	0.0520991192133056	0.6371625953145585	0.03704700720991722	0.9863838094607842	0.14361266531555578	0.9482762855874076	0.06772593426158921	0.9964390207895033	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVFD	-0.14422675594959114	0.17494455188002006	0.9733177745205248	-0.8443737096275057	0.15148678038740507	0.18835956739568144	0.23473572065547413	0.2846704261729206	-0.9520748647555418	0.9287797498096774	4.146440822055715	-2.966144818691486	0.3444604939195084	0.35734500631614097	1.5525173437276884e-4	0.004975949106190807	0.5159279851354196	0.8681278363801957	6.077099139452594e-4	0.044638355111770056	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
3NVFE	-1.6404368171986303	0.3077111971318448	4.049982601975532	-0.5502304865087035	0.1735781806690689	0.21827352782283757	0.2543280850427199	0.31693580062504845	-9.450708671305662	1.409750418207377	15.92424447066178	-1.7360944564279592	2.1368360995311774e-14	0.16374266244441674	1.9426208691576377e-21	0.08854580495106065	2.0647941967469835e-12	0.7754655508433054	1.7756604809435489e-19	0.24521887665913525	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3NVFH	-0.27999033255226236	0.25382114510684795	0.452532989895042	-0.5055386641918469	0.15111808637568097	0.1769041263090679	0.22797714233474886	0.2717611923352362	-1.8527916761479084	1.4347949389456234	1.9849928166507496	-1.8602312561545948	0.06935222649088559	0.15933698465205073	0.05510212141051588	0.07175649638242888	0.17330247892770345	0.7754655508433054	0.09572721598275248	0.21726094070311056	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVFN	-0.3249970339319914	0.030112513031231067	1.255530273909601	-0.6238762753748118	0.14515486850269632	0.18422603479806535	0.24225149260254183	0.2902692746216718	-2.2389675061154044	0.1634541668566993	5.182755575295999	-2.14930180325821	0.02864184003195248	0.8706759246655209	2.382143674745928e-6	0.03539773581519814	0.09476008897664441	0.9795557377882048	1.4648018014528597e-5	0.14234856424137943	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVFX	0.12508340046592537	-0.1317687869397025	-0.24854267060763063	0.3336317333675916	0.17781164283072926	0.22754129902070827	0.31162875607309926	0.37168107921380444	0.7034601248524575	-0.5790983329479471	-0.7975601280817922	0.8976290481971898	0.4844026579998315	0.565277340732425	0.42902796923685316	0.37428405419173505	0.6462766037406128	0.937032651248779	0.520995544689062	0.5986137674673279	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVFY	0.44332705605661177	0.33516744751899735	-1.826230591823042	-0.24938504168506145	0.17298400483921783	0.20721894383570164	0.2848898269849925	0.33630850585999034	2.562821091283369	1.617455630816952	-6.410304682164887	-0.7415365277406446	0.01328290651445911	0.11316352122909418	1.401879745354107e-7	0.463016211266695	0.05481134370967798	0.7553262223219072	1.1155664232441388e-6	0.6774405754617295	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
3NVG0	0.06488999360726369	-0.19456086871393635	-0.027907959518807236	-0.01637169964351224	0.17596127100978268	0.2293878303993709	0.3045963268497141	0.36485755500651623	0.3687742946779243	-0.8481743271872801	-0.0916227710538901	-0.044871483182580246	0.7136160120102659	0.39976887692320373	0.9273081386875022	0.9643612751289057	0.8270902510687865	0.8911791847616558	0.9463355838989537	0.9912188819489405	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVG1	-0.057161341235642246	0.12831989954941156	0.013659724012199656	0.17625212813927102	0.17321232277921916	0.21709865103837322	0.28676927566562394	0.34286807238157985	-0.3300073592829856	0.5910672357274592	0.047633150310450414	0.5140523202263028	0.7424798344271006	0.557167571091137	0.9622138820231849	0.6097221872994143	0.8469027993364097	0.937032651248779	0.9708255814446335	0.7804997870729066	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVG2	-0.2076697290148401	-0.37587098131408314	0.5862267174821391	1.1193393763547734	0.2091541817431038	0.2797768092359191	0.34510376149160804	0.4269295231160123	-0.9929025912085899	-1.3434672528455838	1.6986969801440268	2.621836429078736	0.32432985793405067	0.18365341697417398	0.09401587671357577	0.010814496648305898	0.49767857510569846	0.7828574021256947	0.1498405725943983	0.0699323664714542	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVG5	-0.6141684660624436	0.25926453959029355	1.3428410266874573	-0.4726684129222235	0.2407025822589122	0.31295700295432916	0.3716731553984338	0.46292931057052567	-2.5515657551268482	0.8284350154903831	3.612962107117828	-1.0210379903136726	0.013163283442055678	0.41055171886120134	6.01689327711217e-4	0.3111413670751207	0.0544898709926956	0.8963756702314931	0.001954767825474866	0.5368776038000297	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVG9	-0.1874885119405901	0.3004893439180763	0.1474484044448784	-0.2761394454851054	0.12645101589015056	0.1550448270113441	0.20716782985675797	0.2447444120407856	-1.4826967630174162	1.9380804229997983	0.7117340783403902	-1.1282768140957105	0.1432261987706329	0.05816840324343405	0.48010353239966985	0.26527381595150784	0.2861694982260067	0.6557684516530451	0.5653586861335945	0.4881153675451575	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVGA	0.3983755272137284	0.07238658871580791	0.0221207593330858	-1.118932302902856	0.1850489404165267	0.23274512359529517	0.28388889494845004	0.350187153180974	2.152811717359877	0.3110122678302643	0.07792048131048802	-3.1952408668875423	0.03499824038014233	0.7570058452813131	0.9382363493740045	0.00258442654334642	0.10859087061068014	0.9586356085100333	0.9543204010775588	0.029729695814957793	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
3NVGC	-0.3960024322577788	0.11932412683588803	0.03321849130569939	0.4242100608139518	0.1814321519635891	0.20656091855009256	0.25957185274489175	0.3120860790832656	-2.1826474964440203	0.5776703922187054	0.12797416574418283	1.3592726149786745	0.033821101587842066	0.5680671725340621	0.8992160220325057	0.18651787719187696	0.10584271540764033	0.937032651248779	0.9259528874445816	0.3935143235576593	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVGD	-0.849209809622533	0.08490921416548965	2.490409556849843	-0.4227157646289843	0.19007874319686371	0.2472944657365625	0.2877727498200821	0.3609569075067963	-4.467673740577136	0.3433526662741479	8.65408402431039	-1.1710975904264282	2.8758481976485986e-5	0.7323337339131947	9.214741376884008e-13	0.24542075263066493	3.1476111988503434e-4	0.9537186809269927	1.6147282557835084e-11	0.4636944052496697	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
3NVGE	0.03899203678811501	0.3161187638273788	-0.660868638439504	0.12240870898941669	0.16592783764539598	0.21139169229993499	0.29604495727269187	0.34776306336301394	0.2349939427972587	1.4954171584891371	-2.2323252675125524	0.35198881619477757	0.8150135943624113	0.14004710395729852	0.029338110797831152	0.7260799347499162	0.8973462197903915	0.7691034633186277	0.055461984750287845	0.8585634039003439	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVGH	-1.0200334216532834	-0.14256285691424078	3.2578267460197394	-0.8135049501313663	0.1368662960602324	0.16967661699758077	0.2103211087481691	0.2556572809810002	-7.452772895997602	-0.8402033199204663	15.489775445794857	-3.1820136199908338	1.8550395159850466e-10	0.40430514841762577	6.7410874141231035e-21	0.0024814379963254123	6.894223783583987e-9	0.8940771394788822	4.95616470316616e-19	0.028938701046801876	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
3NVGI	-0.3592713004097693	0.4796535916288275	0.7293173831876419	-0.519545135744944	0.22779249289526723	0.2857642010832967	0.3365448872677197	0.42012810250186317	-1.5771867450212786	1.6784943313771288	2.1670731328254402	-1.2366350469084366	0.11957649635193833	0.09944995935497933	0.03591893884474656	0.22306706742670618	0.2524392700763143	0.7412420330953434	0.06602057128963744	0.43784841673657593	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
3NVGK	0.2616855621182591	0.4109851161120519	-0.6895343354655058	-0.6912281256699935	0.17915614024876414	0.2238115510276981	0.29642925042970164	0.3579892905063805	1.460656395895224	1.8362998434392241	-2.3261345986132	-1.9308625816494183	0.1493809422050432	0.07414852991279752	0.02597839052517637	0.06253391638342372	0.29475282761811905	0.6977963385578516	0.05000507498926949	0.2001715629613036	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVGP	-0.869208644752352	0.09547976346738184	2.465254242687435	-0.5933631842037702	0.18766733352567938	0.22883979851707728	0.26194502509870954	0.32827764828301864	-4.631645947233615	0.41723408290912567	9.411342100345085	-1.8075040664730633	1.668878084592468e-5	0.6780563330737546	1.1007546244861524e-12	0.07652109735008637	1.939568962918119e-4	0.9482762855874076	1.8993633367409017e-11	0.22582404121988842	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
3NVGU	-0.9346088852845807	0.14408057351419898	2.2890473228442274	-0.12855477812715355	0.15561788873327123	0.19477160594597587	0.23607692991750592	0.289190963448969	-6.0057933756349735	0.7397411589560074	9.696192354094514	-0.44453248674846124	7.445674840683815e-8	0.46234431837568746	3.025534553546939e-13	0.658484813979922	1.4471995581145207e-6	0.9182349203356636	5.780993141297032e-12	0.8145558306072042	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVGV	-0.30708418357700157	0.018508078444945796	0.8707256834616585	-0.5686560373388752	0.15473113202183555	0.19939015151089817	0.2788901540367702	0.32947712101746024	-1.984630885616904	0.09282343337772223	3.1221098015057853	-1.725934825407012	0.05184202536831429	0.9263583155408962	0.0027805028728071376	0.08959312355190735	0.14336036778057148	0.9879313382191292	0.007308538794670517	0.2467646102879618	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVGX	0.08480673420869293	-0.00698673622859244	0.06997300058108157	0.13576226662327043	0.1663406601295649	0.21408829275294897	0.2675794152808304	0.32677141490064027	0.5098376677273967	-0.032634835556631346	0.26150367548880166	0.415465553082576	0.6118405842345612	0.9740628165164849	0.7945063347706263	0.6791287171040368	0.7528317869415211	0.9934731374452163	0.8425902866711378	0.8282774328329796	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVH4	-0.4331305451510492	-0.09781467383969443	1.4751925919616884	-0.5657572466685997	0.1755716455668052	0.2210702404231546	0.28998683621179444	0.3473928298498764	-2.466973204885994	-0.4424597071612424	5.087101922393017	-1.6285806673473604	0.016498558168872402	0.6601242350464873	5.973997476910048e-6	0.11012714546293526	0.06435769749380214	0.9482762855874076	3.3285106205782176e-5	0.2828018268455938	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVH6	0.15303916673166712	0.10062064495743513	-0.43096573396249543	0.16488554951669138	0.13534423210993846	0.16810712549905807	0.22774807962633037	0.26962061517281655	1.130740219556274	0.5985507435138371	-1.8922914066699805	0.6115465221789737	0.26240778569145473	0.5521009217681689	0.06423240387160035	0.5437207353616004	0.43312012260053684	0.937032651248779	0.10894382642615466	0.7334916342213532	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVHB	0.40054329050808596	0.13664740852448554	-1.505495250981294	0.5517184468565597	0.194064437793469	0.24526225670804147	0.34260319125359767	0.4021278090182528	2.0639705814331624	0.5571481334249879	-4.394282626126836	1.3719977442085258	0.043352906884817	0.5794987697147627	4.602256982579252e-5	0.1751723315237938	0.126418348904022	0.937032651248779	2.050702650208568e-4	0.3780681718018319	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3NVHC	-0.7926291507036105	0.3483751739978469	2.2217540674630043	-0.3990141134374923	0.13923199145874024	0.17491031878983895	0.22766315458931766	0.2726921322212799	-5.692866577567389	1.991735973087055	9.758953184457248	-1.4632402856188995	2.6147011363854644e-7	0.05024737014770378	9.445715560727822e-15	0.14781477138068294	4.5348303811567385e-6	0.6202065906552342	2.2496767624212319e-13	0.3426384899310964	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVHE	-0.18464356457436296	0.1732862847184072	0.6371489746855006	-0.5500327420596154	0.14495742788254837	0.1839464907401116	0.24671251422394325	0.29368302344271413	-1.273777875832415	0.9420472443980155	2.582556368045257	-1.8728789141838322	0.20742151361192562	0.3497669387972039	0.012142416666455155	0.06572654876090181	0.3707714371223744	0.8644246790656815	0.02590892944224059	0.2050619814662084	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVHF	-0.8628189267879949	0.07963365001304916	2.166503957524378	-0.30536407967291185	0.1755870332418181	0.22470433379258717	0.2744296516442187	0.3357143437544893	-4.913910274910348	0.354393031362514	7.894569499119281	-0.9095949736846132	5.914179460624417e-6	0.7241410093047043	3.40556935326937e-11	0.3662489729559426	7.634257609096098e-5	0.9537186809269927	4.880354047778395e-10	0.5920908348647218	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVHM	0.26534339658211387	0.30983623389710757	-0.29950711282507886	-0.8000907434083538	0.18507627617319755	0.21483663628285365	0.3029724718658391	0.35197633566016695	1.4336975114725183	1.4421945868170156	-0.9885621323303104	-2.273137885556151	0.15691079365128735	0.15602882578260868	0.3282638899551902	0.02806900323866617	0.30558944465849913	0.7754655508433054	0.41988974123617745	0.12267114452806759	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVHT	0.324502895935449	0.05695778008357481	-0.4142324613222764	-0.5272434524554421	0.13882504326871964	0.16451026536395302	0.22658593064150107	0.26431625928605135	2.337495370394505	0.34622629753568696	-1.8281473176623013	-1.9947446815401648	0.022805357386129405	0.7307959449621866	0.07494473639985674	0.0532332371103437	0.08067752999988456	0.9537186809269927	0.123520028510875	0.18227421939954938	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
3NVHY	-0.13657483111258029	0.07790162349664079	0.6286435003401106	-0.1587083221061509	0.19029379302012422	0.24284658900539227	0.30079750524975396	0.3676334413385936	-0.7177051281863778	0.32078533124840813	2.089922587017948	-0.43170262620363514	0.4754341592923421	0.7493715101275245	0.040423620887667905	0.6673436118164271	0.6397329227731069	0.9571116727204023	0.07322586279705026	0.819519279289454	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
3NVHZ	-0.4976031245659607	-0.004356090912504859	1.4975575777780896	-0.2359708923759524	0.1938114525078722	0.24719226065681768	0.2944804114897172	0.3650791774096896	-2.567459859193559	-0.017622278711033407	5.085423407968791	-0.64635538528988	0.012465084416837026	0.9860053218359387	6.202194309122767e-6	0.5211712953976596	0.05249927210179679	0.9965630373030947	3.433031285344222e-5	0.7182564470394803	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVI3	-0.3811106428043558	0.17646881109713283	0.92800589823403	-0.008084471236384947	0.16011260088548265	0.20504818946784362	0.26682112395352847	0.3200727104271385	-2.380266391880909	0.8606211620552119	3.4780076048088993	-0.025258233435759593	0.020196555170373522	0.3933519285889866	0.0010105837988611198	0.979947731887234	0.07432508116017764	0.8872892334942188	0.003040095813236199	0.9948387482397645	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVI5	0.09383677044541495	0.4265250503465016	-0.09444861381577292	-0.9192532064728203	0.16564748181534802	0.2131150159101522	0.28267426429109105	0.34031365294505955	0.5664847386573464	2.001384315999214	-0.3341252662411179	-2.701194026503618	0.5731093120515496	0.049732534903766605	0.739412612205714	0.008897992950267367	0.7208091087238158	0.6192689132550188	0.7989435956804232	0.06204744774804997	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3NVI7	0.5033051501274594	-0.10449917785420267	-1.1355795366367067	-0.13963442920594815	0.1910126620595068	0.24589712166574568	0.35790325218100744	0.4213033779321783	2.6349308192493703	-0.4249711307977452	-3.1728673313714237	-0.3314343926965299	0.010863989394945407	0.6724862341986879	0.002451135374390813	0.7415535394955513	0.04722364030340499	0.9482762855874076	0.006558338477998204	0.8678876451742761	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3NVI9	-0.12936848351352961	0.18597836826357692	0.295040513829028	-0.2537312416600588	0.15845944541691376	0.19276630971558534	0.24743658376323374	0.2981186624869985	-0.8164138349289022	0.964786681541896	1.1923884065233674	-0.851108211553594	0.41748269023986617	0.3409888471516813	0.24126501406188466	0.4013396218952867	0.5869974323807642	0.8612578648745228	0.3282213505862003	0.6214883705356501	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVIS	-1.448098816871959	-0.0801193641688754	4.0653491804393305	-0.7600787863072216	0.2355354290160295	0.26080245614882286	0.2870190543128889	0.3637771287152133	-6.1481146293851525	-0.30720325779124	14.164039353316104	-2.0894078442799993	5.8754396535153026e-8	0.7598469695147544	2.875873925559839e-19	0.04171269866546106	1.1620313981396931e-6	0.9586356085100333	1.621034269373896e-17	0.15657308200509357	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
3NVIW	0.4956417574942199	-0.07606169077244293	-0.9040431513056515	-0.4108772592139515	0.15128765867274982	0.19289683454605663	0.25774577962177786	0.31064180333534464	3.276154590813928	-0.39431279912622	-3.5074993376507093	-1.3226721413614784	0.001751385310856657	0.6947481739729202	8.635218613517961e-4	0.1909638236005255	0.011009637771965083	0.9527005461064068	0.0026429239231599766	0.3971953575750167	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
3NVIY	-0.1279978978880029	0.11457289411796362	0.5676511818477459	-0.40725292672958113	0.13149003347532712	0.16174560551577502	0.2123307732543926	0.25227178686083884	-0.9734418229653924	0.7083524387114761	2.67342869404825	-1.6143419436523627	0.3340015020417959	0.4817664193716178	0.009940683791407742	0.11258130829089098	0.5054107740068697	0.9184521027704686	0.021873384894301226	0.28541977859054973	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE
3NVIZ	0.057382356389948	-0.15303875630965386	-0.0698123320220511	0.2531893432351714	0.15352317784153566	0.1934806850011031	0.25818204413800694	0.3077807338196404	0.3737699883282589	-0.7909769200413019	-0.2703996409011855	0.8226289543631423	0.7098340113147136	0.43325242971633726	0.7882320530640978	0.41589891080734753	0.8241189928823761	0.9030660750073618	0.8375120337614763	0.6338756720822214	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVJ3	-1.3098029554594814	0.3229789880392079	2.780068231035394	-0.716801162043239	0.16387780885033842	0.20222893281103213	0.24621881562539416	0.29626917979254075	-7.992558386325877	1.5970958435557174	11.291047046806877	-2.4194253433488124	2.7301311245730618e-11	0.11502163137821489	4.605255023272725e-17	0.018308296602110755	1.2477437112575803e-9	0.7553262223219072	1.6747282245922964e-15	0.09496726857107142	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
3NVJA	-0.2435844501635057	0.22320977703587774	0.504545043045732	-0.27447722839767535	0.15190599534317328	0.19534210577683855	0.24904883207653528	0.3022491388580223	-1.6035209776495005	1.1426608520892858	2.0258880109531296	-0.9081158326363589	0.11374387869103667	0.2574361227166788	0.04694949777458219	0.36722393983743884	0.2443266287836935	0.8244781884733028	0.08365816726745888	0.5925865096030031	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVJD	-0.1299054269459451	0.022306090403389517	0.460017392789839	-0.20754409347531858	0.1655178798716096	0.19268925474735926	0.25172793495416645	0.29919727954462483	-0.7848422602241601	0.1157619838876626	1.8274387897139703	-0.6936697211659095	0.4359380833005504	0.9083616235721159	0.07479977235228619	0.49188663318453485	0.6054795062515242	0.9839475637167919	0.12334121408846022	0.6948874659273588	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVJE	-2.7358827944647337	0.38514865920497376	5.766502691948958	-1.3242701574652473	0.2014656687828571	0.25646496687201836	0.29082663127121217	0.3625749723426579	-13.579895825395004	1.5017593393064534	19.827973341861426	-3.652403664017169	3.596362990991013e-21	0.13772203216011888	3.3137265363641975e-30	5.017695833885756e-4	3.0407249088829016e-18	0.7691034633186277	2.2414046291967433e-27	0.012221144344418717	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
3NVJI	-0.6617828103753605	0.2521441816464288	1.5335631714753573	-0.14516387615722157	0.1499039566140338	0.1909425239919353	0.2421765392755548	0.2925401497279911	-4.414712095153633	1.320523979546214	6.332418392230921	-0.4962186431236788	3.710522233930999e-5	0.19108748108152845	2.2118764966031212e-8	0.6213403693634356	3.983805141318933e-4	0.7845356138245153	2.0551006350307024e-7	0.7868284131237004	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVJM	-0.6375245738864439	0.023445282324027115	1.8212006606274704	-0.6125562502990723	0.16090567771746547	0.2061370250968802	0.256380477130585	0.3120932439725153	-3.962101169642219	0.11373639603563848	7.103507572067818	-1.9627347343443855	1.8717677279185432e-4	0.9097973339852541	1.1382644248625124e-9	0.053959526443242103	0.0016723396700339336	0.9839475637167919	1.3460175821276282e-8	0.18359267447791228	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
3NVJN	-0.3608903741090634	-0.21733136365291927	0.7494701005359012	-0.024421427579476313	0.1886357936350319	0.2322764566137686	0.3320018709252882	0.3899045347613073	-1.9131595714401137	-0.9356581670879361	2.257427340536155	-0.06263437688516929	0.06113450932827012	0.35472642100692076	0.02942909635788956	0.9503762396370539	0.1600285685357659	0.8670152008119807	0.055571861464200165	0.9841311826247752	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVJU	0.007790100536222521	-0.07847964860457417	0.4461086042215743	-0.3469021075046067	0.17966710962523127	0.20175236017547743	0.26860438927915326	0.3189532165905395	0.043358523173617804	-0.3889899901855681	1.6608388471193065	-1.0876269291554033	0.9655871396281297	0.6992919744199272	0.10534160319984347	0.28397908134101213	0.9806653772439442	0.9527005461064068	0.164861315142004	0.510874099434028	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVJW	0.20032074765437247	-0.043957636703676604	-0.08516417349770802	-0.39837407643766026	0.14992555176767416	0.16207435706977893	0.22105718322966778	0.2582401717043309	1.3361348035242926	-0.2712189485024533	-0.38525856637387146	-1.5426495181151525	0.18792824487966597	0.7875977941201457	0.7022690838926228	0.1316309987398264	0.3463614845684089	0.9610310724249607	0.7696286590164777	0.316851272411454	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVK0	-0.1667935273564952	0.2356399579137607	0.6794759917613145	-0.10920982596538961	0.15509986638805723	0.19148350945593284	0.24811491562005988	0.2975557430638114	-1.0753943974341063	1.230601833981896	2.738553585395087	-0.3670230822665364	0.28599689324462424	0.22397360421946663	0.008548877334495508	0.7152135773088144	0.4578965938157508	0.8118743081138651	0.019300602900710152	0.8502117112331846	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVK1	0.002891887541342673	0.14034522858476772	0.5678870447338249	-0.6884248926864827	0.19616067379269678	0.2534924459641393	0.3268519347815063	0.3976363100526164	0.01474244294449574	0.5536465911280918	1.7374443419264	-1.7312928303639783	0.9882828160970119	0.5817203011862115	0.08704507819959367	0.08814384710257953	0.9920963146453233	0.937032651248779	0.14045155270564208	0.244747529475307	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVK6	0.014641508617954921	-0.28652009103836584	-0.6257285351947228	1.8734222901026376	0.1870900893301787	0.23769868888386517	0.3154320556849796	0.37679456452516663	0.07825913532017947	-1.2053919707498002	-1.983718914794236	4.9719992443720855	0.9378588736288475	0.23310499539552154	0.05226124006926444	7.001814049225754e-6	0.9703293809326793	0.8144226182103863	0.09148422045251156	0.0010295710919339782	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
3NVK8	-0.06157300515488484	0.2787135959660795	-0.43849605888883747	-0.04313744675797343	0.19290199003610933	0.24926805310879538	0.33367923149856205	0.4011936439999213	-0.319193208651497	1.118128025192351	-1.3141245168886908	-0.10752275716008575	0.750693025241202	0.2699338465799246	0.19660378215590013	0.9149840235353374	0.8523505940958406	0.8283993207614854	0.27887506362622533	0.9664197275441945	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
3NVKA	0.26848366371139165	0.04853073251433736	-1.3286104466213762	0.5406459904366931	0.1375399041218592	0.17202490219539807	0.26084491219775185	0.29925364207175914	1.9520419577544372	0.2821145769884683	-5.093488063183419	1.80664798828764	0.05594015184918101	0.7788956771479555	4.2812518191863835e-6	0.0761910994219217	0.15147285312564465	0.9586356085100333	2.487833960908651e-5	0.22544033092295643	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVKB	-0.22342926162209137	0.15604545733229236	0.632500720406963	-0.22211956658381976	0.15762324687297033	0.1848085630463901	0.25443950701865026	0.2975239551326427	-1.4174892730268052	0.8443627002993487	2.4858589289775708	-0.746560277759127	0.16152330875750945	0.40272031694026655	0.016771334221308873	0.4594582727880274	0.312155331553084	0.8925078595456301	0.034272297484269854	0.6747233515280542	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
3NVKE	0.3364344655618052	0.2258177420819412	-1.260628008768105	0.5063013099697842	0.16266102931802962	0.20688087817562073	0.2810341116391121	0.3321364673459797	2.068316344562282	1.0915351098338097	-4.485676138798877	1.5243773561377125	0.04278791176353597	0.27926115949477137	3.21001268946708e-5	0.13249949592993931	0.125615206236353	0.8332347529070818	1.4944742978910235e-4	0.31871500372336753	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
