1.87	304846	0	16583066	2346107	K	4751	 Fungi	MHS447
9.32	1107665	0	61474309	6860878	K	4751	 Fungi	MHS446
0.28	42870	0	1524805	801802	K	4751	 Fungi	MHS450
1.71	268420	0	13426385	3210737	K	4751	 Fungi	MHS449
37.25	2540454	0	132647648	5937689	K	4751	 Fungi	MHS592
32.54	75689	0	4083064	1911920	K	4751	 Fungi	MHS513
15.08	2353392	0	125801040	3881669	K	4751	 Fungi	MHS452
8.88	312034	0	16612901	4049585	K	4751	 Fungi	MHS451
0.22	21682	0	725240	431512	K	4751	 Fungi	MHS454
3.18	442065	0	21797285	3874567	K	4751	 Fungi	MHS453
44.95	467143	0	24966288	4697754	K	4751	 Fungi	MHS517
0.11	13214	0	293094	191632	K	4751	 Fungi	MHS521
0.78	133229	0	7285274	1837421	K	4751	 Fungi	MHS493
10.99	684966	0	35867255	4763450	K	4751	 Fungi	MHS492
1.20	102281	0	4869077	1962456	K	4751	 Fungi	MHS495
4.31	473361	0	25142098	3435858	K	4751	 Fungi	MHS525
1.49	223905	0	11953667	2096128	K	4751	 Fungi	MHS523
47.49	2308783	0	121664882	7085146	K	4751	 Fungi	MHS530
10.21	1398375	0	75655607	4422546	K	4751	 Fungi	MHS529
24.61	1105233	0	59885378	4541706	K	4751	 Fungi	MHS528
18.67	1553745	0	80269094	4883244	K	4751	 Fungi	MHS532
18.47	975264	1	51945428	6446981	K	4751	 Fungi	MHS531
2.24	29444	0	1387489	859920	K	4751	 Fungi	MHS457
0.44	2663	0	132730	102831	K	4751	 Fungi	MHS456
17.63	114845	0	6347833	2744729	K	4751	 Fungi	MHS455
0.48	28869	1	595181	347747	K	4751	 Fungi	MHS459
2.59	176863	0	8043686	3206355	K	4751	 Fungi	MHS458
3.15	30489	0	1567826	1042269	K	4751	 Fungi	MHS540
5.59	575202	0	30168976	4448400	K	4751	 Fungi	MHS539
16.88	1136705	0	62038139	6239929	K	4751	 Fungi	MHS538
0.74	10522	0	365785	260213	K	4751	 Fungi	MHS542
3.78	177789	0	9271136	4044199	K	4751	 Fungi	MHS541
15.33	2309279	0	122871238	6302019	K	4751	 Fungi	MHS480
5.30	710194	0	37371627	3264022	K	4751	 Fungi	MHS479
4.29	247177	0	13765005	2379805	K	4751	 Fungi	MHS478
0.78	95822	2	1329411	764919	K	4751	 Fungi	MHS482
1.85	265505	0	13617065	4093686	K	4751	 Fungi	MHS481
0.24	4477	0	192851	139334	K	4751	 Fungi	MHS544
3.83	524239	0	28710825	3508870	K	4751	 Fungi	MHS543
0.03	6128	0	274026	202298	K	4751	 Fungi	MHS547
1.55	85471	0	3553896	2166205	K	4751	 Fungi	MHS546
7.01	641687	0	34481553	2203640	K	4751	 Fungi	MHS461
6.60	229804	0	12447208	3989211	K	4751	 Fungi	MHS460
1.22	101569	0	4748239	1859536	K	4751	 Fungi	MHS462
3.52	464632	0	24551602	4155202	K	4751	 Fungi	MHS567
8.38	479660	0	25822268	2645226	K	4751	 Fungi	MHS564
0.28	27027	0	986594	691384	K	4751	 Fungi	MHS569
9.42	634669	0	32942092	4895573	K	4751	 Fungi	MHS568
7.60	596991	0	31991425	6070404	K	4751	 Fungi	MHS489
19.73	1353616	0	73691177	2921218	K	4751	 Fungi	MHS488
3.25	18036	0	916026	695145	K	4751	 Fungi	MHS487
0.09	18205	0	561296	346961	K	4751	 Fungi	MHS491
8.09	434710	0	23856067	5107834	K	4751	 Fungi	MHS490
0.40	20214	0	972394	586279	K	4751	 Fungi	MHS549
0.05	5293	0	138353	85674	K	4751	 Fungi	MHS553
0.31	63425	0	3056170	1574833	K	4751	 Fungi	MHS551
1.93	170906	0	9137043	2536387	K	4751	 Fungi	MHS465
1.25	44543	0	2381791	1297685	K	4751	 Fungi	MHS464
10.99	262912	0	14615525	3182436	K	4751	 Fungi	MHS463
0.76	66112	0	3194772	1488515	K	4751	 Fungi	MHS467
1.23	153850	3	7784626	1560705	K	4751	 Fungi	MHS466
8.29	640650	0	29941839	6422635	K	4751	 Fungi	MHS560
23.26	2169929	0	116419988	7171377	K	4751	 Fungi	MHS469
0.98	206227	0	11287836	2185827	K	4751	 Fungi	MHS471
28.49	315672	0	17402868	3317567	K	4751	 Fungi	MHS468
0.57	53993	0	2518110	1260899	K	4751	 Fungi	MHS472
5.39	97009	0	4963341	2460089	K	4751	 Fungi	MHS535
3.35	306989	0	16360155	2720498	K	4751	 Fungi	MHS534
8.42	1388647	0	74354870	2499339	K	4751	 Fungi	MHS533
0.36	45954	0	2168929	1453451	K	4751	 Fungi	MHS536
11.99	313686	0	16195759	5194402	K	4751	 Fungi	MHS556
30.60	3327566	0	171024864	5985677	K	4751	 Fungi	MHS555
19.18	540147	0	29625198	3620175	K	4751	 Fungi	MHS554
11.87	48666	0	2379987	1315631	K	4751	 Fungi	MHS571
5.89	590508	0	31520095	3703537	K	4751	 Fungi	MHS572
12.87	592938	0	31689523	4522922	K	4751	 Fungi	MHS570
0.02	3266	0	152550	114754	K	4751	 Fungi	MHS574
8.41	767103	4	37267309	5253041	K	4751	 Fungi	MHS573
11.81	959631	3	49343256	6718678	K	4751	 Fungi	MHS576
12.48	623537	0	33145089	3153050	K	4751	 Fungi	MHS577
11.89	219456	0	10744181	2711859	K	4751	 Fungi	MHS575
3.98	455306	0	22802954	6378322	K	4751	 Fungi	MHS578
