OG	read_count_sum	RPK_sum	LIBID	feature_class	TPM
32Y9G|Bacteria	5	20.725785842064912	MHS584	bacteria_OG	1.1840441082274957
32Y9X|Bacteria	2	8.830409356725145	MHS584	bacteria_OG	0.5044727496337802
32YDP|Bacteria	8	28.368794326241137	MHS584	bacteria_OG	1.620681793948174
32YI8|Bacteria	17	92.41221741221742	MHS584	bacteria_OG	5.279420640017231
32YJN|Bacteria	39	33.59173126614987	MHS584	bacteria_OG	1.9190631319812677
32YMN|Bacteria	300	845.0665992000291	MHS584	bacteria_OG	48.277837832900794
32YNG|Bacteria	436	882.4438154517537	MHS584	bacteria_OG	50.41316206243988
32YNH|Bacteria	27	136.9914147069802	MHS584	bacteria_OG	7.826187083933943
32YPJ|Bacteria	445	414.3389199255121	MHS584	bacteria_OG	23.670781927671822
32YQ8|Bacteria	1	4.830917874396135	MHS584	bacteria_OG	0.2759856678100151
32YQS|Bacteria	1	3.9215686274509802	MHS584	bacteria_OG	0.22403542445754165
32YRM|Bacteria	142	350.92476706994853	MHS584	bacteria_OG	20.047992681510863
32YSB|Bacteria	329	710.2372262036127	MHS584	bacteria_OG	40.57516610170872
32YT2|Bacteria	1	5.128205128205128	MHS584	bacteria_OG	0.2929694012137083
32YT5|Bacteria	2	7.87037037037037	MHS584	bacteria_OG	0.4496266504738162
32YTT|Bacteria	1	2.1929824561403506	MHS584	bacteria_OG	0.12528296762428315
32YU3|Bacteria	169	804.3066614310594	MHS584	bacteria_OG	45.94926199337259
32YWC|Bacteria	24	61.74649723036819	MHS584	bacteria_OG	3.527517692521849
32YZ1|Bacteria	132	326.8293561871814	MHS584	bacteria_OG	18.671445152337967
32Z1I|Bacteria	258	498.5934243447468	MHS584	bacteria_OG	28.484160310977707
32Z2S|Bacteria	8	26.248313090418353	MHS584	bacteria_OG	1.4995407509491123
32Z5E|Bacteria	4	18.51851851851852	MHS584	bacteria_OG	1.0579450599383913
32Z6E|Bacteria	1	3.623188405797101	MHS584	bacteria_OG	0.2069892508575113
32Z6K|Bacteria	116	305.81193727021486	MHS584	bacteria_OG	17.4707403284815
32Z7M|Bacteria	118	227.53886795721274	MHS584	bacteria_OG	12.999075550162583
32Z9H|Bacteria	304	1132.7611290906705	MHS584	bacteria_OG	64.71354819303228
32ZDS|Bacteria	91	233.94697684226992	MHS584	bacteria_OG	13.365164615641236
32ZE4|Bacteria	3	11.0381317277869	MHS584	bacteria_OG	0.630597794347514
32ZHN|Bacteria	349	898.5726189515709	MHS584	bacteria_OG	51.334585013648706
32ZHR|Bacteria	67	341.81929181929183	MHS584	bacteria_OG	19.52780568328039
32ZQ3|Bacteria	4	13.468013468013469	MHS584	bacteria_OG	0.7694145890461027
32ZS8|Bacteria	8	10.884353741496598	MHS584	bacteria_OG	0.6218126066576666
32ZWE|Bacteria	4	13.745704467353953	MHS584	bacteria_OG	0.7852788073769502
33015|Bacteria	2	6.289308176100628	MHS584	bacteria_OG	0.35930209582813283
33033|Bacteria	6	11.76470588235294	MHS584	bacteria_OG	0.672106273372625
33065|Bacteria	190	541.3105413105413	MHS584	bacteria_OG	30.924547905891437
330AZ|Bacteria	147	356.2743361159205	MHS584	bacteria_OG	20.353608389340074
330F3|Bacteria	4	18.01801801801802	MHS584	bacteria_OG	1.0293519502103265
330J5|Bacteria	99	154.71376008772526	MHS584	bacteria_OG	8.838647542222327
330JD|Bacteria	133	715.0537634408602	MHS584	bacteria_OG	40.8503302176211
330QP|Bacteria	18	50.52889238569805	MHS584	bacteria_OG	2.8866667725148236
330SA|Bacteria	303	466.59965038153524	MHS584	bacteria_OG	26.656386934866784
3311E|Bacteria	3	15.625	MHS584	bacteria_OG	0.8926411443230176
33197|Bacteria	2	6.802721088435375	MHS584	bacteria_OG	0.38863287916104167
331DK|Bacteria	88	263.3744725366433	MHS584	bacteria_OG	15.046328995237147
331E3|Bacteria	2	4.535147392290249	MHS584	bacteria_OG	0.25908858610736113
331EA|Bacteria	109	500.422322775264	MHS584	bacteria_OG	28.588643510201223
331EY|Bacteria	1240	1579.9690639667085	MHS584	bacteria_OG	90.26210516826941
331F3|Bacteria	43	118.5529433205759	MHS584	bacteria_OG	6.7728150392666056
331HV|Bacteria	2	11.299435028248588	MHS584	bacteria_OG	0.6455257992844421
331IF|Bacteria	44	116.50538516210158	MHS584	bacteria_OG	6.655840021177105
331K2|Bacteria	7	16.548463356973997	MHS584	bacteria_OG	0.9453977131364347
331M1|Bacteria	23	59.43152454780362	MHS584	bacteria_OG	3.3952655411976274
331NI|Bacteria	1	5.05050505050505	MHS584	bacteria_OG	0.2885304708922885
331VC|Bacteria	3013	4394.61748937173	MHS584	bacteria_OG	251.06024861278254
331WF|Bacteria	36	67.09215093494569	MHS584	bacteria_OG	3.832909720682402
331ZR|Bacteria	797	2400.854659231642	MHS584	bacteria_OG	137.158505623666
332JD|Bacteria	15	61.87700665777271	MHS584	bacteria_OG	3.5349735699377414
332P4|Bacteria	1	3.875968992248062	MHS584	bacteria_OG	0.22143036138245395
332PH|Bacteria	365	1397.0315760626625	MHS584	bacteria_OG	79.81106334156568
332SM|Bacteria	411	1044.8031328197042	MHS584	bacteria_OG	59.68859290063708
332UY|Bacteria	2	5.089058524173028	MHS584	bacteria_OG	0.2907329935708556
332VJ|Bacteria	413	1184.2229430863788	MHS584	bacteria_OG	67.6535118752126
3330Y|Bacteria	24	65.23281863879227	MHS584	bacteria_OG	3.7266878641374332
33333|Bacteria	4	12.44212962962963	MHS584	bacteria_OG	0.7108068371461066
33360|Bacteria	129	338.43427835051546	MHS584	bacteria_OG	19.33442313631608
3336V|Bacteria	132	273.96889790398916	MHS584	bacteria_OG	15.651578274171703
3338J|Bacteria	29	57.53968253968254	MHS584	bacteria_OG	3.287186436237144
333JS|Bacteria	4	16.46090534979424	MHS584	bacteria_OG	0.9403956088341254
333N9|Bacteria	25	84.17508417508418	MHS584	bacteria_OG	4.808841181538142
333RY|Bacteria	51	218.97435897435895	MHS584	bacteria_OG	12.509793431825344
333XP|Bacteria	4	17.602767602767603	MHS584	bacteria_OG	1.0056290954359433
333ZI|Bacteria	10	18.621973929236496	MHS584	bacteria_OG	1.0638553675358122
333ZR|Bacteria	26	84.26821292117693	MHS584	bacteria_OG	4.814161536768964
3340V|Bacteria	893	2146.0417942958275	MHS584	bacteria_OG	122.60129299361596
334B8|Bacteria	662	678.8804659047845	MHS584	bacteria_OG	38.78378470040257
334EH|Bacteria	1143	2205.3848500281656	MHS584	bacteria_OG	125.99150439691445
334J9|Bacteria	14	23.553921846141957	MHS584	bacteria_OG	1.3456127840022452
334KP|Bacteria	124	418.69450333270515	MHS584	bacteria_OG	23.91961219690646
334N3|Bacteria	3	10	MHS584	bacteria_OG	0.5712903323667312
334RU|Bacteria	7	11.11111111111111	MHS584	bacteria_OG	0.6347670359630346
334WS|Bacteria	1	3.584229390681003	MHS584	bacteria_OG	0.2047635599880757
334YY|Bacteria	3588	12833.992184782457	MHS584	bacteria_OG	733.1935660836401
3350W|Bacteria	6	16.39344262295082	MHS584	bacteria_OG	0.9365415284700511
335J4|Bacteria	615	1800.402929523043	MHS584	bacteria_OG	102.85527880012557
335JA|Bacteria	6	13.986013986013987	MHS584	bacteria_OG	0.7990074578555681
335N4|Bacteria	2	5.376344086021505	MHS584	bacteria_OG	0.3071453399821136
335V8|Bacteria	26	50.3875968992248	MHS584	bacteria_OG	2.8785946979719013
3361K|Bacteria	1	3.436426116838488	MHS584	bacteria_OG	0.19631970184423755
3362S|Bacteria	7	15.452538631346577	MHS584	bacteria_OG	0.8827885930611741
33683|Bacteria	3	9.900990099009901	MHS584	bacteria_OG	0.5656339924423082
33689|Bacteria	1	3.7037037037037033	MHS584	bacteria_OG	0.2115890119876782
336AB|Bacteria	4	19.32367149758454	MHS584	bacteria_OG	1.1039426712400604
336I4|Bacteria	140	169.47445749579327	MHS584	bacteria_OG	9.68191191504432
336IZ|Bacteria	4	10.335917312661499	MHS584	bacteria_OG	0.5904809636865439
336VF|Bacteria	6	7.8125	MHS584	bacteria_OG	0.4463205721615088
336Y8|Bacteria	414	2029.4117647058824	MHS584	bacteria_OG	115.93833215677782
33752|Bacteria	4	6.700167504187605	MHS584	bacteria_OG	0.3827740920380109
337A5|Bacteria	15	27.322404371584696	MHS584	bacteria_OG	1.560902547450085
337DZ|Bacteria	68	122.18171150783672	MHS584	bacteria_OG	6.9801230576448114
337EH|Bacteria	29	93.17615935262994	MHS584	bacteria_OG	5.3230639045219474
337I7|Bacteria	55	67.54320268508502	MHS584	bacteria_OG	3.8586778711075715
337MV|Bacteria	1470	2035.9341178284715	MHS584	bacteria_OG	116.31094788509952
337P6|Bacteria	8	32.92181069958848	MHS584	bacteria_OG	1.8807912176682509
337TN|Bacteria	1634	2494.929631771737	MHS584	bacteria_OG	142.5329178566482
337VB|Bacteria	45	126.70933757145285	MHS584	bacteria_OG	7.238781957516364
337W4|Bacteria	1472	3225.011013076422	MHS584	bacteria_OG	184.24176135467977
337X6|Bacteria	4	10.92896174863388	MHS584	bacteria_OG	0.6243610189800342
33805|Bacteria	18	30.390914408266717	MHS584	bacteria_OG	1.7362035593227574
3389J|Bacteria	24	38.64734299516908	MHS584	bacteria_OG	2.207885342480121
338HS|Bacteria	2	4.016064257028113	MHS584	bacteria_OG	0.229433868420374
338S3|Bacteria	0	0	MHS584	bacteria_OG	0
338SM|Bacteria	23	71.22507122507123	MHS584	bacteria_OG	4.069019461301505
338VC|Bacteria	832	1980.952380952381	MHS584	bacteria_OG	113.16989441169532
338ZA|Bacteria	2	3.7243947858472994	MHS584	bacteria_OG	0.21277107350716246
3392B|Bacteria	40	59.47293447293447	MHS584	bacteria_OG	3.397631250186756
3397X|Bacteria	16	19.753086419753085	MHS584	bacteria_OG	1.1284747306009506
339J1|Bacteria	2	9.389671361502348	MHS584	bacteria_OG	0.5364228472927054
339KG|Bacteria	2	8.547008547008547	MHS584	bacteria_OG	0.48828233535618054
339MB|Bacteria	158	731.4814814814815	MHS584	bacteria_OG	41.788829867566456
339MI|Bacteria	2	7.246376811594202	MHS584	bacteria_OG	0.4139785017150226
339RQ|Bacteria	7	22.436907137106655	MHS584	bacteria_OG	1.2817988135639145
339T3|Bacteria	2	6.666666666666667	MHS584	bacteria_OG	0.38086022157782085
339YM|Bacteria	60	156.914154519951	MHS584	bacteria_OG	8.964353948874743
33A0C|Bacteria	553	2741.329603549222	MHS584	bacteria_OG	156.60951003383946
33A0G|Bacteria	1202	4270.267143951634	MHS584	bacteria_OG	243.95623359628613
33A1U|Bacteria	1595	4776.2706787960715	MHS584	bacteria_OG	272.86372635628805
33A20|Bacteria	69	154.75974333486147	MHS584	bacteria_OG	8.841274520676302
33A2M|Bacteria	34	151.82991303959045	MHS584	bacteria_OG	8.673896148359953
33A3U|Bacteria	1	3.546099290780142	MHS584	bacteria_OG	0.20258522424352174
33A40|Bacteria	72	150.7198683669272	MHS584	bacteria_OG	8.61048036936118
33A4Z|Bacteria	19	59.553020079335866	MHS584	bacteria_OG	3.4022064634566407
33A50|Bacteria	2	7.246376811594202	MHS584	bacteria_OG	0.4139785017150226
33A58|Bacteria	2	4.938271604938271	MHS584	bacteria_OG	0.28211868265023765
33A70|Bacteria	37	135.40962946581396	MHS584	bacteria_OG	7.735821222318078
33A7T|Bacteria	3	14.285714285714286	MHS584	bacteria_OG	0.8161290462381875
33A84|Bacteria	220	810.8373314157518	MHS584	bacteria_OG	46.32235285598583
33A9J|Bacteria	54	152.54237288135593	MHS584	bacteria_OG	8.714598290339968
33AAH|Bacteria	37	104.75213675213675	MHS584	bacteria_OG	5.984388302125349
33AAR|Bacteria	12	40.816326530612244	MHS584	bacteria_OG	2.3317972749662497
33AI2|Bacteria	40	169.9993884914083	MHS584	bacteria_OG	9.711900715339771
33AMN|Bacteria	1	3.9682539682539684	MHS584	bacteria_OG	0.22670251284394097
33ANN|Bacteria	2	8.771929824561402	MHS584	bacteria_OG	0.5011318704971326
33APX|Bacteria	346	705.8471780339194	MHS584	bacteria_OG	40.32436689391171
33AQJ|Bacteria	2	8.658008658008658	MHS584	bacteria_OG	0.4946236643867803
33AQV|Bacteria	5	26.455026455026456	MHS584	bacteria_OG	1.5113500856262732
33AUW|Bacteria	14	13.108614232209737	MHS584	bacteria_OG	0.7488824581586364
33AUY|Bacteria	28	31.85437997724687	MHS584	bacteria_OG	1.8198099324537513
33AV7|Bacteria	4	12.578616352201257	MHS584	bacteria_OG	0.7186041916562657
33AVR|Bacteria	413	1992.0287060109172	MHS584	bacteria_OG	113.80267415410464
33AW9|Bacteria	213	957.0571675526261	MHS584	bacteria_OG	54.67575073451022
33AYA|Bacteria	11	20.853645325533527	MHS584	bacteria_OG	1.191348596908198
33B1K|Bacteria	43	181.80751173708921	MHS584	bacteria_OG	10.38648738070501
33B4I|Bacteria	51	107.68312101910828	MHS584	bacteria_OG	6.151832599729332
33B4X|Bacteria	12	32.91503321120098	MHS584	bacteria_OG	1.8804040263089004
33B70|Bacteria	797	3850.24154589372	MHS584	bacteria_OG	219.96057724458203
33B7V|Bacteria	12	40.51323499696909	MHS584	bacteria_OG	2.314481948666996
33B80|Bacteria	6	32.25806451612903	MHS584	bacteria_OG	1.8428720398926814
33BD3|Bacteria	11	47.61904761904761	MHS584	bacteria_OG	2.7204301541272913
33BFB|Bacteria	1947	9766.210045662101	MHS584	bacteria_OG	557.9341382949611
33BI6|Bacteria	2	13.071895424836601	MHS584	bacteria_OG	0.7467847481918055
33BR3|Bacteria	2	9.132420091324201	MHS584	bacteria_OG	0.5217263309285217
33BS6|Bacteria	14	66.66666666666667	MHS584	bacteria_OG	3.8086022157782087
33BSX|Bacteria	5	6.485084306095979	MHS584	bacteria_OG	0.37048659686558444
33BW7|Bacteria	62	151.52810562395845	MHS584	bacteria_OG	8.656654182481239
33BZI|Bacteria	1	3.7037037037037033	MHS584	bacteria_OG	0.2115890119876782
33C1H|Bacteria	4	9.59232613908873	MHS584	bacteria_OG	0.5480003188170084
33C29|Bacteria	92	441.7858318661342	MHS584	bacteria_OG	25.238797472171665
33C2Q|Bacteria	64	410.2564102564103	MHS584	bacteria_OG	23.437552097096667
33C5B|Bacteria	38	86.16780045351474	MHS584	bacteria_OG	4.922683136039861
33C8D|Bacteria	63	220.20868026342103	MHS584	bacteria_OG	12.580309013772904
33CDC|Bacteria	414	292.37288135593224	MHS584	bacteria_OG	16.70298005648494
33CMQ|Bacteria	58	121.49336424906487	MHS584	bacteria_OG	6.940798444220061
33CMT|Bacteria	796	3436.1868851594877	MHS584	bacteria_OG	196.30603476969668
33CNM|Bacteria	40	112.99435028248588	MHS584	bacteria_OG	6.455257992844421
33CP2|Bacteria	310	389.80790175478757	MHS584	bacteria_OG	22.26934857526707
33CRW|Bacteria	44	128.74120785835558	MHS584	bacteria_OG	7.354860742669439
33CXK|Bacteria	17	75.55555555555556	MHS584	bacteria_OG	4.3164158445486365
33CY2|Bacteria	106	209.77633477633478	MHS584	bacteria_OG	11.984319201704697
33CY6|Bacteria	769	2700.151072124756	MHS584	bacteria_OG	154.25702034345375
33D0U|Bacteria	4	9.66183574879227	MHS584	bacteria_OG	0.5519713356200302
33D3M|Bacteria	1	4.566210045662101	MHS584	bacteria_OG	0.26086316546426086
33D5D|Bacteria	14	48.78520021252958	MHS584	bacteria_OG	2.7870513243993553
33D5R|Bacteria	534	2066.5032188305813	MHS584	bacteria_OG	118.05733107226428
33DCB|Bacteria	2	7.8431372549019605	MHS584	bacteria_OG	0.4480708489150833
33DI3|Bacteria	2	6.872852233676976	MHS584	bacteria_OG	0.3926394036884751
33DIH|Bacteria	45	71.46690518783541	MHS584	bacteria_OG	4.082835201798016
33DN2|Bacteria	1	5.952380952380952	MHS584	bacteria_OG	0.3400537692659114
33DP6|Bacteria	1	5.128205128205128	MHS584	bacteria_OG	0.2929694012137083
33DQZ|Bacteria	2	10.1010101010101	MHS584	bacteria_OG	0.577060941784577
33DRI|Bacteria	3	7.246376811594203	MHS584	bacteria_OG	0.41397850171502265
33DTB|Bacteria	145	807.8754578754579	MHS584	bacteria_OG	46.15314388405955
33DXI|Bacteria	26	34.120734908136484	MHS584	bacteria_OG	1.949284598626642
33E29|Bacteria	8	21.333333333333332	MHS584	bacteria_OG	1.2187527090490267
33E9D|Bacteria	16	55.07573183414162	MHS584	bacteria_OG	3.1464233144867726
33EBJ|Bacteria	51	88.37954242534396	MHS584	bacteria_OG	5.049037816659437
33EDB|Bacteria	3	11.961498925334082	MHS584	bacteria_OG	0.6833488696658406
33EGR|Bacteria	267	720.6966057440628	MHS584	bacteria_OG	41.17270034311007
33EIZ|Bacteria	138	150.09542934008817	MHS584	bacteria_OG	8.574806771442619
33EXV|Bacteria	59	116.79192285650947	MHS584	bacteria_OG	6.672209642644493
33EYM|Bacteria	3	14.925373134328357	MHS584	bacteria_OG	0.8526721378607928
33EZJ|Bacteria	60	162.16172138758367	MHS584	bacteria_OG	9.264142370867395
33F20|Bacteria	816	1812.225872480027	MHS584	bacteria_OG	103.53071210127041
33F5B|Bacteria	96	320.48374905517767	MHS584	bacteria_OG	18.308926751586853
33F83|Bacteria	2	7.49063670411985	MHS584	bacteria_OG	0.4279328332335065
33F8Q|Bacteria	18	36.508336659593986	MHS584	bacteria_OG	2.085685978441597
33FDU|Bacteria	22	94.01709401709401	MHS584	bacteria_OG	5.371105688917986
33FHC|Bacteria	4	11.799410029498524	MHS584	bacteria_OG	0.6740888877483554
33FHP|Bacteria	13	24.62121212121212	MHS584	bacteria_OG	1.4065860455999064
33FK1|Bacteria	6	8.849557522123893	MHS584	bacteria_OG	0.5055666658112665
33FQ1|Bacteria	1	5.74712643678161	MHS584	bacteria_OG	0.32832777722225936
33FQ8|Bacteria	162	556.7010309278351	MHS584	bacteria_OG	31.80379169876648
33FV7|Bacteria	92	151.1707595659623	MHS584	bacteria_OG	8.636239347656982
33FWP|Bacteria	2	7.415647015202076	MHS584	bacteria_OG	0.42364874480291526
33FZ4|Bacteria	212	751.9057186977806	MHS584	bacteria_OG	42.9556467943301
33GHC|Bacteria	637	2947.3280423280426	MHS584	bacteria_OG	168.37800168953748
33GMX|Bacteria	67	202.98715439570702	MHS584	bacteria_OG	11.596459890090046
33GQN|Bacteria	7006	13109.014385450462	MHS584	bacteria_OG	748.9053185264255
33GS7|Bacteria	8	14.415664508171446	MHS584	bacteria_OG	0.8235529768160557
33GVU|Bacteria	3	14.285714285714286	MHS584	bacteria_OG	0.8161290462381875
33GXH|Bacteria	5	7.82472613458529	MHS584	bacteria_OG	0.44701903941058785
33H3S|Bacteria	10397	20230.31197474685	MHS584	bacteria_OG	1155.738165193579
33H5U|Bacteria	29	55.238095238095234	MHS584	bacteria_OG	3.155698978787658
33H9A|Bacteria	24	38.258636788048555	MHS584	bacteria_OG	2.185678932654231
33HBW|Bacteria	1	3.745318352059925	MHS584	bacteria_OG	0.21396641661675325
33HC7|Bacteria	15	40.3770620581304	MHS584	bacteria_OG	2.306702520318145
33HIV|Bacteria	2	7.246376811594202	MHS584	bacteria_OG	0.4139785017150226
33HNH|Bacteria	585	1055.4330309309455	MHS584	bacteria_OG	60.29586870313664
33HPC|Bacteria	1	4.830917874396135	MHS584	bacteria_OG	0.2759856678100151
33HPH|Bacteria	432	2020.5815746517585	MHS584	bacteria_OG	115.43387193568962
33HUU|Bacteria	2	7.911985018726591	MHS584	bacteria_OG	0.45200405510289127
33HVV|Bacteria	641	2026.2615361447135	MHS584	bacteria_OG	115.75836264460368
33HWD|Bacteria	139	384.2352274776364	MHS584	bacteria_OG	21.950987081270547
33I3C|Bacteria	9	19.10828025477707	MHS584	bacteria_OG	1.091637577770824
33ICM|Bacteria	15	44.16393953560854	MHS584	bacteria_OG	2.5230431695922024
33IDA|Bacteria	16	48.048048048048045	MHS584	bacteria_OG	2.744938533894204
33IDS|Bacteria	7	17.103191641620153	MHS584	bacteria_OG	0.9770888037473077
33J34|Bacteria	36	144.08077327973967	MHS584	bacteria_OG	8.231195285463812
33J79|Bacteria	2	8.131290594476672	MHS584	bacteria_OG	0.46453277062890536
33J7N|Bacteria	21	60.597650950957714	MHS584	bacteria_OG	3.4618852152415798
33J93|Bacteria	11	26.072272880783522	MHS584	bacteria_OG	1.489483743961893
33JAG|Bacteria	11	17.862499013339647	MHS584	bacteria_OG	1.0204672998231217
33JH5|Bacteria	69	207.9538554948391	MHS584	bacteria_OG	11.880202722258984
33JHS|Bacteria	70	222.9517396184063	MHS584	bacteria_OG	12.737017342834026
33JK5|Bacteria	27	43.48290598290598	MHS584	bacteria_OG	2.4841363811245687
33JKJ|Bacteria	6	37.735849056603776	MHS584	bacteria_OG	2.155812574968797
33JYS|Bacteria	7	18.909235668789812	MHS584	bacteria_OG	1.0802663530023782
33JZE|Bacteria	4778	9262.612971300086	MHS584	bacteria_OG	529.1641242958423
33K11|Bacteria	2678	13261.602155749435	MHS584	bacteria_OG	757.6225103273454
33K3I|Bacteria	2	9.00900900900901	MHS584	bacteria_OG	0.5146759751051633
33K4R|Bacteria	503	426.63273960983884	MHS584	bacteria_OG	24.373115961023395
33K5B|Bacteria	242	552.3428358662567	MHS584	bacteria_OG	31.554812228241666
33KPA|Bacteria	1095	2759.020473531091	MHS584	bacteria_OG	157.6201723330193
33KSB|Bacteria	570	1382.7017148551297	MHS584	bacteria_OG	78.99241222436363
33KTU|Bacteria	11	32.22352024922118	MHS584	bacteria_OG	1.8408985593203662
33M3P|Bacteria	8	29.629629629629626	MHS584	bacteria_OG	1.6927120959014257
33M8K|Bacteria	368	668.6971971541233	MHS584	bacteria_OG	38.20202440148807
33MCB|Bacteria	70	146.40522875816993	MHS584	bacteria_OG	8.363989179748222
33MCP|Bacteria	4	8.080808080808081	MHS584	bacteria_OG	0.46164875342766165
33MIS|Bacteria	2	4.301075268817204	MHS584	bacteria_OG	0.24571627198569085
33MXV|Bacteria	146	279.7137188105061	MHS584	bacteria_OG	15.979774338678844
33NN7|Bacteria	4	19.90049751243781	MHS584	bacteria_OG	1.1368961838143905
33NSE|Bacteria	4	24.242424242424242	MHS584	bacteria_OG	1.3849462602829847
33NVQ|Bacteria	16	73.05936073059361	MHS584	bacteria_OG	4.173810647428174
33NY1|Bacteria	48	86.66771439048668	MHS584	bacteria_OG	4.951242735960607
33P3P|Bacteria	2	6.0606060606060606	MHS584	bacteria_OG	0.3462365650707462
33P5K|Bacteria	6	13.157894736842104	MHS584	bacteria_OG	0.751697805745699
33P6E|Bacteria	37	85.05747126436782	MHS584	bacteria_OG	4.859251102889439
33P7B|Bacteria	5	20.32520325203252	MHS584	bacteria_OG	1.1611592121275025
33PE8|Bacteria	4	13.468013468013469	MHS584	bacteria_OG	0.7694145890461027
33PFT|Bacteria	26	61.032863849765256	MHS584	bacteria_OG	3.486748507402585
33PMB|Bacteria	24	60.58307664279518	MHS584	bacteria_OG	3.4610525991061607
33PQ0|Bacteria	2507	3435.5701276377354	MHS584	bacteria_OG	196.2708000087375
33PRS|Bacteria	285	625.4069994884295	MHS584	bacteria_OG	35.7288972602225
33PU3|Bacteria	1306	2133.9869281045753	MHS584	bacteria_OG	121.91261014231226
33QGH|Bacteria	79	113.59761295822676	MHS584	bacteria_OG	6.489721806297267
33QJE|Bacteria	864	2272.2163865546217	MHS584	bacteria_OG	129.80952546839228
33REW|Bacteria	0	0	MHS584	bacteria_OG	0
33RV9|Bacteria	424	184.67684816290395	MHS584	bacteria_OG	10.550409796742576
33RZ2|Bacteria	503	790.8695628309367	MHS584	bacteria_OG	45.18161354084173
33S41|Bacteria	1866	2379.720394251129	MHS584	bacteria_OG	135.95112549716163
33SXJ|Bacteria	164	270.384962741204	MHS584	bacteria_OG	15.446831523138867
33TE9|Bacteria	16	10.396361273554257	MHS584	bacteria_OG	0.5939340687373424
33TG4|Bacteria	48	54.42176870748299	MHS584	bacteria_OG	3.109063033288333
33U55|Bacteria	38	63.43417006364872	MHS584	bacteria_OG	3.623932809906963
33VBR|Bacteria	659	1295.297013766008	MHS584	bacteria_OG	73.99906615080171
33W29|Bacteria	44	79.78672148524075	MHS584	bacteria_OG	4.558138263575501
33WGZ|Bacteria	4	8.1799591002045	MHS584	bacteria_OG	0.4673131553102096
33WP3|Bacteria	22	64.40547169284905	MHS584	bacteria_OG	3.6794223329643834
33WQM|Bacteria	20	31.29890453834116	MHS584	bacteria_OG	1.7880761576423514
33WV5|Bacteria	9	29.702970297029704	MHS584	bacteria_OG	1.6969019773269245
33X2G|Bacteria	10	36.23188405797101	MHS584	bacteria_OG	2.069892508575113
33XGK|Bacteria	4	10.75268817204301	MHS584	bacteria_OG	0.6142906799642271
33XJP|Bacteria	7	34.44998812069375	MHS584	bacteria_OG	1.9680945163501078
33XPV|Bacteria	350	735.1726093602414	MHS584	bacteria_OG	41.99970043483294
33XSR|Bacteria	18	19.23076923076923	MHS584	bacteria_OG	1.0986352545514062
33XZ8|Bacteria	4	17.77777777777778	MHS584	bacteria_OG	1.0156272575408556
33Y1Q|Bacteria	76	112.35480428010408	MHS584	bacteria_OG	6.41872134801797
33YEM|Bacteria	14	18.666666666666668	MHS584	bacteria_OG	1.0664086204178984
33YH3|Bacteria	39	114.03508771929823	MHS584	bacteria_OG	6.514714316462724
33YNJ|Bacteria	4	9.876543209876543	MHS584	bacteria_OG	0.5642373653004753
33YVE|Bacteria	651	1256.3994483681852	MHS584	bacteria_OG	71.77688584436383
33ZUD|Bacteria	3	9.912327786723923	MHS584	bacteria_OG	0.5662817035805495
34088|Bacteria	5	8.960573476702509	MHS584	bacteria_OG	0.5119088999701893
340JJ|Bacteria	662	1359.3855166260219	MHS584	bacteria_OG	77.66038036078007
340V0|Bacteria	5	10.893246187363834	MHS584	bacteria_OG	0.6223206234931713
341FI|Bacteria	37	94.2776034663081	MHS584	bacteria_OG	5.385988341900604
3420M|Bacteria	38	65.03831966821474	MHS584	bacteria_OG	3.7155763259828114
3426U|Bacteria	52	152.32114882460962	MHS584	bacteria_OG	8.701959973849357
342AT|Bacteria	12	22.988505747126435	MHS584	bacteria_OG	1.3133111088890372
3439M|Bacteria	921	1628.9832188411162	MHS584	bacteria_OG	93.06223645115689
3443S|Bacteria	42	41.54302670623146	MHS584	bacteria_OG	2.373312953452296
3447W|Bacteria	9	8.982035928143713	MHS584	bacteria_OG	0.5131350290719143
344CX|Bacteria	109	270.702096104179	MHS584	bacteria_OG	15.464949045572725
344GJ|Bacteria	24	38.701393983859134	MHS584	bacteria_OG	2.2109732232094697
344PB|Bacteria	2	7.751937984496124	MHS584	bacteria_OG	0.4428607227649079
3456P|Bacteria	1	3.9682539682539684	MHS584	bacteria_OG	0.22670251284394097
345KW|Bacteria	1	3.8314176245210727	MHS584	bacteria_OG	0.21888518481483954
346RD|Bacteria	1	3.9215686274509802	MHS584	bacteria_OG	0.22403542445754165
346SJ|Bacteria	1	3.584229390681003	MHS584	bacteria_OG	0.2047635599880757
347BH|Bacteria	10	19.49317738791423	MHS584	bacteria_OG	1.113626378882517
347EJ|Bacteria	2483	6353.487268161226	MHS584	bacteria_OG	362.9685853115622
347K1|Bacteria	1056	1532.6908529966063	MHS584	bacteria_OG	87.561146682388
347WD|Bacteria	71	195.59228650137743	MHS584	bacteria_OG	11.173998236374084
3482F|Bacteria	1	3.4722222222222223	MHS584	bacteria_OG	0.19836469873844836
34881|Bacteria	291	562.2390815671162	MHS584	bacteria_OG	32.12017517780435
348PH|Bacteria	482	1040.0281833202941	MHS584	bacteria_OG	59.41580465198185
348T2|Bacteria	570	553.6848465164408	MHS584	bacteria_OG	31.63147999928
3497U|Bacteria	289	1301.5388853107138	MHS584	bacteria_OG	74.35565823773825
3497V|Bacteria	37	78.44749436046635	MHS584	bacteria_OG	4.48162951265281
