logFC	logCPM	F	PValue	feature	contrast
-1.0298369068421191	1.462364683665973	0.3425599399044905	0.5583554784004725	3P47H	Ch_vs_Vf
0.935062049630455	1.2639739452602679	0.07340789790195405	0.7864380907342632	3P49M	Ch_vs_Vf
1.155446567322294	3.8314529610760797	0.9457270772862519	0.3308096585199054	3P4HG	Ch_vs_Vf
0.49471832926665604	0.5044592180411287	4.699147548039762e-10	0.9999827038498244	3P4I1	Ch_vs_Vf
0.7031665946961264	1.988182299060077	0.07163449303291354	0.7889717374251312	3P4Q4	Ch_vs_Vf
0.8835975263818185	1.9435324569609531	0.2016044643757029	0.6534290124096436	3P4RC	Ch_vs_Vf
1.3364574707831764	2.941856928450539	0.1745809529783641	0.6760723794053587	3P4RJ	Ch_vs_Vf
-4.588484186305738	0.5951124625510242	3.2878868691547106e-9	0.9999542492372131	3P534	Ch_vs_Vf
1.7094431405930155	5.4418475993257225	3.5730183518287886	0.05872588886832195	3P56B	Ch_vs_Vf
2.0453347436477203	1.3115160109447925	0.3039329590276378	0.5814274252845983	3P5CS	Ch_vs_Vf
3.2382177308026883	1.9567357711163327	-6.03628991868855e-9	1	3P5DG	Ch_vs_Vf
-0.22610674758485982	1.2125407372957633	2.8332536650698095e-9	0.9999575299633195	3P5G0	Ch_vs_Vf
1.4928508456182426	3.6525656214063904	1.5835813860012944	0.20824599599854604	3P5IR	Ch_vs_Vf
0.5672506888201871	1.450032312146571	0.42758534879589855	0.5131763799789772	3P5MF	Ch_vs_Vf
-1.0358975055336013	0.39954247854066166	-2.8548478365752365e-11	1	3P5SA	Ch_vs_Vf
-0.4719649004966343	1.1678674380012568	0.023329787896538983	0.8786026357352842	3P5SG	Ch_vs_Vf
4.126978899190879	1.2084987240580383	3.834252191871695e-9	0.9999505939374758	3P60D	Ch_vs_Vf
2.085381675896138	1.4867671954082489	0.506760406783285	0.4765448608999553	3P617	Ch_vs_Vf
-3.7364020053743374	0.46779531350023995	-1.528952703192765e-8	1	3P62X	Ch_vs_Vf
-0.19969322462079764	0.5079339235416965	3.9658758455701745e-10	0.9999841105280841	3P63F	Ch_vs_Vf
2.484495653371817	2.046390226397721	0.046180636951198215	0.8298478381534296	3P64J	Ch_vs_Vf
4.9045796535817345	2.2274361243934937	1.813549070981242	0.17808350644677506	3P6BN	Ch_vs_Vf
2.814745968808589	3.7067410815300597	5.265998332429256	0.02174624062257014	3P6EU	Ch_vs_Vf
2.4464979345172373	0.7595232219964659	1.6606249701008997e-9	0.9999674856041709	3P6JR	Ch_vs_Vf
-1.0020595609272833	0.3955992008291952	2.3611196831877246e-9	0.9999612297226941	3P6PG	Ch_vs_Vf
0.7751860600799111	0.8077804052133728	-8.285782752515785e-10	1	3P6QA	Ch_vs_Vf
0.35238929012000025	3.218946462686252	0.07161829172225125	0.7889950381819787	3P6QT	Ch_vs_Vf
1.4836139262265153	1.5549228367782593	0.20715579681085486	0.6490059945903502	3P6SQ	Ch_vs_Vf
-0.06555690395731391	1.433155357090984	0.008297576983235857	0.9274202806561869	3P6VU	Ch_vs_Vf
-1.0720493299433496	3.6069311569538463	1.0841649472456485	0.29776805275169926	3P71K	Ch_vs_Vf
3.880195958635563	1.903749554634973	4.956969178249494e-9	0.9999438243617325	3P735	Ch_vs_Vf
1.5146253077460379	3.4955418243797682	1.3968648014834237	0.23724961187620164	3P77P	Ch_vs_Vf
2.655136137554277	3.081824767459653	3.3999180199236725	0.06520008098623269	3P78P	Ch_vs_Vf
0.6940081567590967	1.7867495322592009	0.004902596591104445	0.9441789193513483	3P78W	Ch_vs_Vf
1.0882866327208078	4.936953739957602	1.4642973491948759	0.22624801124655802	3P7B6	Ch_vs_Vf
