logFC	logCPM	F	PValue	feature	contrast
2.037451291857527	-1.5949483720728919	3.925283671781761e-9	0.9999500108747261	308NG	Ch_vs_Vf
3.7213529912361314	-0.37809703799904104	-1.5171305836657255e-8	1	308X0	Ch_vs_Vf
2.936119018274943	-1.525940655613818	4.535816878397723e-9	0.9999462636987668	3092N	Ch_vs_Vf
4.648116305919133	-1.100244352757088	1.240806423336379e-9	0.9999718944537679	30964	Ch_vs_Vf
3.2850451229614217	-1.4070462258842131	4.778860957135894e-9	0.9999448428000905	3097V	Ch_vs_Vf
4.151793414332712	-1.3754751681316928	-3.324099592729856e-8	1	30988	Ch_vs_Vf
3.718916836142418	-1.3719316378345259	-3.038786646678125e-8	1	30995	Ch_vs_Vf
4.12009573485672	-1.2968895106506506	-1.0646641054953328e-8	1	3099B	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	309B5	Ch_vs_Vf
2.0495785269367848	-1.6116945096477744	7.563684201123852e-10	0.9999780564591374	309C6	Ch_vs_Vf
4.218021101533682	-1.3002183888091579	5.675662654238537e-9	0.999939889782343	309D4	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	309DE	Ch_vs_Vf
0.6705830412718117	-1.6610003614372222	7.575613782092423e-10	0.9999780391610786	309FB	Ch_vs_Vf
4.288144431012472	-1.2500707507124724	8.034201991485523e-9	0.9999284826545081	309YV	Ch_vs_Vf
4.653574668136352	-1.2530527974066017	1.3717923577556199e-8	0.9999065489463527	30A42	Ch_vs_Vf
0.9856916334395242	-1.6495207582209703	1.472874070474411e-9	0.9999693787565712	30A6E	Ch_vs_Vf
0.9781725620254076	-1.649759899133194	1.846520701177011e-9	0.999965713977635	30ANN	Ch_vs_Vf
3.2330647174967218	-1.5096269255877752	1.876846538137181e-9	0.9999654335805619	30AP1	Ch_vs_Vf
1.6566846474131987	-1.631183895696981	1.4477754693550944e-9	0.9999696407792109	30BX9	Ch_vs_Vf
2.676414346896303	-1.5671199256106958	1.0567986110307567e-9	0.9999740620212192	30C61	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30C6Q	Ch_vs_Vf
4.833436691348476	-1.2955109669775597	-1.9923077881244738e-8	1	30CMC	Ch_vs_Vf
3.8019699491527903	-1.3681762319378736	6.298380773155995e-9	0.9999366780224153	30CP9	Ch_vs_Vf
4.790761467620469	-1.2902828315007064	2.631560439266776e-8	0.9998705665025865	30CSE	Ch_vs_Vf
3.8872775028494253	-1.4996084173383062	-1.6194942592252314e-8	1	30CUX	Ch_vs_Vf
1.6876562724196238	-1.625199973727722	4.0802131187620636e-9	0.9999490338958426	30CXU	Ch_vs_Vf
4.294666803959636	-1.253841101902703	1.7761333762092847e-8	0.9998936646168632	30D23	Ch_vs_Vf
1.092079423374031	-1.6509822636405358	5.420387627536583e-10	0.9999814238723645	30DF7	Ch_vs_Vf
