18.53	344368	5	12855618	584374	K	4751	 Fungi	MHS338
77.82	6570222	0	282931768	3543780	K	4751	 Fungi	MHS355
1.50	93581	0	3132124	623435	K	4751	 Fungi	MHS398
43.49	2338048	0	106600088	2436760	K	4751	 Fungi	MHS336
61.18	2714732	0	121655986	3647207	K	4751	 Fungi	MHS376
0.36	25598	0	894417	404207	K	4751	 Fungi	MHS377
31.04	1105626	0	43718457	841949	K	4751	 Fungi	MHS337
1.59	67030	1	1858713	140017	K	4751	 Fungi	MHS357
69.80	2365696	1	93719332	1192923	K	4751	 Fungi	MHS358
29.09	1327942	0	69064034	2059363	K	4751	 Fungi	MHS411
2.07	42433	1	1422913	56129	K	4751	 Fungi	MHS344
5.72	162896	0	5754660	152584	K	4751	 Fungi	MHS345
22.52	893760	0	40364206	1689535	K	4751	 Fungi	MHS419
19.99	533833	0	21574806	1383966	K	4751	 Fungi	MHS418
90.44	4262215	0	174734482	3388147	K	4751	 Fungi	MHS423
65.89	2757480	0	121374252	3577883	K	4751	 Fungi	MHS422
70.51	3085720	0	133750573	3583625	K	4751	 Fungi	MHS421
55.12	3149329	0	132022368	2406281	K	4751	 Fungi	MHS425
70.02	5658180	0	222306894	3069572	K	4751	 Fungi	MHS424
3.38	169384	0	5203913	145315	K	4751	 Fungi	MHS334
6.76	71488	79	2900113	561171	K	4751	 Fungi	MHS374
66.43	2584590	1	129706699	4187076	K	4751	 Fungi	MHS333
3.01	90614	15	1827318	185081	K	4751	 Fungi	MHS375
5.65	241349	1	7887090	283259	K	4751	 Fungi	MHS335
9.47	168001	0	5709642	213102	K	4751	 Fungi	MHS360
28.51	917311	0	37645350	2323638	K	4751	 Fungi	MHS427
43.06	1639261	0	67351300	2417745	K	4751	 Fungi	MHS426
0.56	17241	0	366950	105338	K	4751	 Fungi	MHS428
11.34	425548	1	15867441	410176	K	4751	 Fungi	MHS361
97.18	6307183	0	297830787	3465036	K	4751	 Fungi	MHS408
65.85	6524963	0	331127216	3989428	K	4751	 Fungi	MHS384
67.87	4133872	3	219425821	3761116	K	4751	 Fungi	MHS407
1.95	169165	0	3571580	737338	K	4751	 Fungi	MHS409
31.47	1191516	0	46590469	713310	K	4751	 Fungi	MHS342
1.86	73232	0	2057865	349790	K	4751	 Fungi	MHS433
13.49	2052742	0	88275624	2238237	K	4751	 Fungi	MHS432
0.18	6632	0	189424	86899	K	4751	 Fungi	MHS434
5.04	311734	15	10276659	595516	K	4751	 Fungi	MHS364
49.26	2550655	1	130297234	2350290	K	4751	 Fungi	MHS331
42.12	2620496	1	132233799	4474739	K	4751	 Fungi	MHS373
1.30	64625	0	2514464	253643	K	4751	 Fungi	MHS332
81.54	5371306	0	233884182	4121042	K	4751	 Fungi	MHS443
61.98	2448446	0	104941346	2187165	K	4751	 Fungi	MHS442
1.30	54834	0	1627177	120021	K	4751	 Fungi	MHS370
83.38	5285405	0	211785213	2264426	K	4751	 Fungi	MHS369
87.85	3400195	0	137601155	2087722	K	4751	 Fungi	MHS387
76.36	5316211	0	266993507	3432329	K	4751	 Fungi	MHS386
19.32	386458	25	15206337	952289	K	4751	 Fungi	MHS385
0.34	16536	0	506225	257152	K	4751	 Fungi	MHS410
62.24	2143217	1	93317246	1771195	K	4751	 Fungi	MHS343
3.22	80340	0	3331618	608688	K	4751	 Fungi	MHS435
0.25	8092	0	148531	88462	K	4751	 Fungi	MHS436
2.84	58834	0	1945871	132530	K	4751	 Fungi	MHS365
65.61	2408202	1	96425576	1332724	K	4751	 Fungi	MHS329
17.26	389180	0	16055408	1258167	K	4751	 Fungi	MHS328
57.83	2720666	1	131126909	4635287	K	4751	 Fungi	MHS406
4.04	324598	0	15792662	1737772	K	4751	 Fungi	MHS372
18.66	360474	0	13886315	529348	K	4751	 Fungi	MHS330
70.92	2966416	0	119475795	3042805	K	4751	 Fungi	MHS405
96.41	4959264	0	236949730	4830134	K	4751	 Fungi	MHS416
19.89	1266207	0	67597184	2847540	K	4751	 Fungi	MHS415
67.55	2721198	0	127537677	3753862	K	4751	 Fungi	MHS414
2.70	88299	0	3421928	229130	K	4751	 Fungi	MHS347
45.05	1853475	0	72952305	1311643	K	4751	 Fungi	MHS362
26.27	906284	0	39379288	1870170	K	4751	 Fungi	MHS430
72.68	2929302	0	113605324	1645976	K	4751	 Fungi	MHS429
1.09	32489	0	970252	112121	K	4751	 Fungi	MHS363
63.65	2879660	0	111200180	1269166	K	4751	 Fungi	MHS366
85.27	3078997	0	123457654	3306316	K	4751	 Fungi	MHS438
51.30	1501256	0	65341496	2131365	K	4751	 Fungi	MHS437
54.72	1018669	0	40080879	1248669	K	4751	 Fungi	MHS441
65.45	6970514	0	292520827	4165752	K	4751	 Fungi	MHS594
79.73	4923729	5	205383844	3245306	K	4751	 Fungi	MHS440
0.08	6426	0	185240	84921	K	4751	 Fungi	MHS402
56.42	2751978	14	107099731	2000114	K	4751	 Fungi	MHS368
83.35	10035230	2	434124767	4003407	K	4751	 Fungi	MHS593
62.12	2703151	0	113551818	3382543	K	4751	 Fungi	MHS439
26.10	918062	9	29999741	787476	K	4751	 Fungi	MHS399
40.22	2227237	0	87076409	2013624	K	4751	 Fungi	MHS367
